"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"4214","want","ascent",38,2,1,1.966,12,0.3,0,1,0,1.109,"",NA,NA,NA
"4214","port","cinema",39,2,1,2.334,15,0.375,0,1,0,0.727,"",NA,NA,NA
"4214","knock","otter",40,2,1,1.526,10,0.25,1,0,0,0.735,"skip",0,NA,1.235
"4214","grip","beach",1,3,76,9.536,34,0.85,0,1,0,1.151,"",NA,NA,NA
"4214","anger","decay",2,3,100,4.167,37,0.925,0,0,1,1.022,"",NA,NA,NA
"4214","plant","worm",3,3,100,10.286,35,0.875,0,1,0,1.238,"",NA,NA,NA
"4214","bleach","ruin",4,3,1,2.983,23,0.575,1,1,1,0.614,"skip",0,NA,3.029
"4214","fan","feature",5,3,1,1.807,5,0.125,1,0,0,0.894,"skip",0,NA,1.303
"4214","mill","feast",6,3,1,1.654,29,0.725,0,0,1,0.903,"",NA,NA,NA
"4214","pea","bathtub",7,3,1,1.903,9,0.225,1,0,0,0.871,"skip",0,NA,2.918
"4214","caring","skirt",8,3,1,2.557,19,0.475,1,1,1,0.963,"skip",0,NA,1.446
"4214","collect","loyalty",9,3,1,1.47,33,0.825,0,0,1,0.71,"",NA,NA,NA
"4214","nerve","bumper",10,3,1,1.99,16,0.4,0,1,0,0.718,"",NA,NA,NA
"4214","climax","saucer",11,3,1,1.846,26,0.65,1,1,1,0.91,"skip",0,NA,1.551
"4214","risk","zero",12,3,1,1.742,27,0.675,1,1,1,0.68,"zero",1,NA,2.871
"4214","calf","annoy",13,3,100,2.359,40,1,0,0,1,0.702,"",NA,NA,NA
"4214","prison","loaf",14,3,100,3.366,39,0.975,0,0,1,0.558,"",NA,NA,NA
"4214","forest","knob",15,3,1,5.638,22,0.55,1,1,1,0.934,"skip",0,NA,1.578
"4214","knock","otter",16,3,1,1.526,10,0.25,1,0,0,0.735,"skip",0,NA,1.135
"4214","chicken","beet",17,3,1,38.453,1,0.025,1,0,0,18.197,"beet",1,NA,2.191
"4214","need","faucet",18,3,1,3.207,7,0.175,1,0,0,0.822,"skip",0,NA,1.655
"4214","banner","glide",19,3,1,1.576,17,0.425,0,1,0,0.718,"",NA,NA,NA
"4214","glue","force",20,3,1,1.374,11,0.275,1,0,0,0.886,"skip",0,NA,1.756
"4214","bias","sirloin",21,3,1,2.006,32,0.8,0,0,1,1.015,"",NA,NA,NA
"4214","find","clown",22,3,1,2.126,24,0.6,1,1,1,0.806,"skip",0,NA,1.422
"4214","link","crisis",23,3,1,12.254,14,0.35,0,1,0,1.087,"",NA,NA,NA
"4214","remind","foam",24,3,1,2.166,20,0.5,1,1,1,0.783,"skip",0,NA,1.173
"4214","bacon","feud",25,3,1,1.79,28,0.7,0,0,1,0.703,"",NA,NA,NA
"4214","smother","surgery",26,3,100,3.646,36,0.9,0,1,0,0.807,"",NA,NA,NA
"4214","visit","glove",27,3,1,1.526,31,0.775,0,0,1,0.718,"",NA,NA,NA
"4214","biology","temper",28,3,1,1.638,21,0.525,1,1,1,0.631,"temper",1,NA,27.471
"4214","capital","figure",29,3,1,4.895,3,0.075,1,0,0,0.862,"figure",1,NA,4.054
"4214","port","cinema",30,3,1,2.334,15,0.375,0,1,0,0.727,"",NA,NA,NA
"4214","copy","bedroom",31,3,1,1.926,8,0.2,1,0,0,0.951,"skip",0,NA,1.374
"4214","want","ascent",32,3,1,1.966,12,0.3,0,1,0,1.109,"",NA,NA,NA
"4214","pork","emperor",33,3,100,2.502,38,0.95,0,0,1,0.67,"",NA,NA,NA
"4214","process","joker",34,3,1,1.774,18,0.45,0,1,0,0.822,"",NA,NA,NA
"4214","rock","milk",35,3,1,1.55,25,0.625,1,1,1,1.255,"skip",0,NA,1.408
"4214","bullet","walkway",36,3,1,1.382,30,0.75,0,0,1,0.943,"",NA,NA,NA
"4214","fee","chowder",37,3,1,4.693,2,0.05,1,1,1,6.167,"skip",0,NA,3.445
"4214","shrink","mafia",38,3,1,1.782,6,0.15,1,0,0,6.791,"skip",0,NA,2.231
"4214","replace","roach",39,3,1,1.279,13,0.325,0,1,0,0.71,"",NA,NA,NA
"4214","date","laugh",40,3,1,3.135,4,0.1,1,0,0,0.974,"skip",0,NA,3.525
"4219","bacon","feud",1,1,100,1.865,40,1,1,1,1,0.823,"feud",1,NA,3.715
"4219","caring","skirt",2,1,20,3.512,11,0.275,0,1,0,0.59,"",NA,NA,NA
"4219","mill","feast",3,1,4,2.503,1,0.025,0,1,0,0.727,"",NA,NA,NA
"4219","copy","bedroom",4,1,100,4.16,32,0.8,1,1,1,0.871,"bedroom",1,NA,5.301
"4219","chicken","beet",5,1,7,2.254,2,0.05,0,0,1,1.016,"",NA,NA,NA
"4219","biology","temper",6,1,31,4.119,23,0.575,0,0,1,0.863,"",NA,NA,NA
"4219","smother","surgery",7,1,13,2.633,6,0.15,0,1,0,0.686,"",NA,NA,NA
"4219","remind","foam",8,1,65,2.527,27,0.675,0,0,1,0.671,"",NA,NA,NA
"4219","want","ascent",9,1,16,2.073,7,0.175,0,1,0,0.583,"",NA,NA,NA
"4219","risk","zero",10,1,20,1.848,12,0.3,0,1,0,1.126,"",NA,NA,NA
"4219","bias","sirloin",11,1,10,2.382,3,0.075,0,0,1,0.759,"",NA,NA,NA
"4219","plant","worm",12,1,28,1.999,20,0.5,1,0,0,0.608,"collect",0,NA,12.082
"4219","collect","loyalty",13,1,19,1.622,9,0.225,0,1,0,0.567,"",NA,NA,NA
"4219","link","crisis",14,1,63,5.335,26,0.65,0,0,1,1.223,"",NA,NA,NA
"4219","need","faucet",15,1,100,1.847,39,0.975,1,1,1,1.142,"faucet",1,NA,5.155
"4219","process","joker",16,1,28,1.759,21,0.525,1,0,0,0.639,"clown",0,NA,16.807
"4219","bullet","walkway",17,1,24,1.664,15,0.375,1,0,0,0.59,"roach",0,NA,6.392
"4219","anger","decay",18,1,12,1.76,4,0.1,0,1,0,0.598,"",NA,NA,NA
"4219","prison","loaf",19,1,100,1.862,37,0.925,1,1,1,0.76,"loaf",1,NA,3.567
"4219","knock","otter",20,1,20,2.72,10,0.25,0,1,0,0.535,"",NA,NA,NA
"4219","fan","feature",21,1,70,4.302,28,0.7,0,0,1,0.871,"",NA,NA,NA
"4219","date","laugh",22,1,25,4.783,16,0.4,1,0,0,0.711,"bedroom",0,NA,13.121
"4219","find","clown",23,1,100,4.476,31,0.775,1,1,1,1.567,"process",0,NA,8.431
"4219","forest","knob",24,1,77,4.735,29,0.725,0,0,1,1.744,"",NA,NA,NA
"4219","capital","figure",25,1,13,2.118,5,0.125,0,0,1,1.238,"",NA,NA,NA
"4219","calf","annoy",26,1,26,3.286,18,0.45,1,0,0,0.52,"train",0,NA,6.356
"4219","fee","chowder",27,1,34,1.663,24,0.6,1,0,0,0.615,"calf",0,NA,7.808
"4219","replace","roach",28,1,35,4.968,25,0.625,1,0,0,0.471,"faucet",0,NA,4.864
"4219","rock","milk",29,1,22,6.782,14,0.35,1,0,0,0.695,"prison",0,NA,8.135
"4219","glue","force",30,1,100,2.046,33,0.825,1,1,1,1.048,"force",1,NA,2.776
"4219","grip","beach",31,1,26,4.752,17,0.425,0,0,1,8.766,"",NA,NA,NA
"4219","climax","saucer",32,1,100,5.231,36,0.9,1,1,1,0.568,"cinema",0,NA,4.57
"4219","shrink","mafia",33,1,100,4.135,35,0.875,1,0,0,1.184,"mafia",1,NA,3.706
"4219","banner","glide",34,1,100,2.126,34,0.85,1,1,1,0.831,"fly",0,NA,5.744
"4219","port","cinema",35,1,98,2.35,30,0.75,1,1,1,0.679,"cinema",1,NA,4.366
"4219","pea","bathtub",36,1,100,1.768,38,0.95,1,1,1,0.678,"bathtub ",0,NA,7.635
"4219","bleach","ruin",37,1,19,1.647,8,0.2,0,1,0,0.48,"",NA,NA,NA
"4219","pork","emperor",38,1,21,3.383,13,0.325,0,1,0,0.439,"",NA,NA,NA
"4219","nerve","bumper",39,1,31,5.088,22,0.55,0,0,1,14.159,"",NA,NA,NA
"4219","visit","glove",40,1,28,3.776,19,0.475,1,0,0,1.423,"calf",0,NA,14.934
"4219","shrink","mafia",1,2,100,4.135,35,0.875,1,0,0,1.184,"mafia",1,NA,3.468
"4219","forest","knob",2,2,77,4.735,29,0.725,0,0,1,1.744,"",NA,NA,NA
"4219","glue","force",3,2,100,2.046,33,0.825,1,1,1,1.048,"force",1,NA,5.074
"4219","replace","roach",4,2,35,4.968,25,0.625,1,0,0,0.471,"knob",0,NA,5.319
"4219","need","faucet",5,2,100,1.847,39,0.975,1,1,1,1.142,"faucet",1,NA,4.024
"4219","nerve","bumper",6,2,31,5.088,22,0.55,0,0,1,14.159,"",NA,NA,NA
"4219","banner","glide",7,2,100,2.126,34,0.85,1,1,1,0.831,"fly",0,NA,3.118
"4219","calf","annoy",8,2,26,3.286,18,0.45,1,0,0,0.52,"need",0,NA,3.079
"4219","caring","skirt",9,2,20,3.512,11,0.275,0,1,0,0.59,"",NA,NA,NA
"4219","visit","glove",10,2,28,3.776,19,0.475,1,0,0,1.423,"bedroom",0,NA,7.151
"4219","fee","chowder",11,2,34,1.663,24,0.6,1,0,0,0.615,"gift",0,NA,5.99
"4219","find","clown",12,2,100,4.476,31,0.775,1,1,1,1.567,"replace",0,NA,4.207
"4219","copy","bedroom",13,2,100,4.16,32,0.8,1,1,1,0.871,"mafia",0,NA,7.591
"4219","bullet","walkway",14,2,24,1.664,15,0.375,1,0,0,0.59,"fan",0,NA,5.44
"4219","date","laugh",15,2,25,4.783,16,0.4,1,0,0,0.711,"skirt",0,NA,5.639
"4219","remind","foam",16,2,65,2.527,27,0.675,0,0,1,0.671,"",NA,NA,NA
"4219","chicken","beet",17,2,7,2.254,2,0.05,0,0,1,1.016,"",NA,NA,NA
"4219","collect","loyalty",18,2,19,1.622,9,0.225,0,1,0,0.567,"",NA,NA,NA
"4219","process","joker",19,2,28,1.759,21,0.525,1,0,0,0.639,"begin",0,NA,4.021
"4219","grip","beach",20,2,26,4.752,17,0.425,0,0,1,8.766,"",NA,NA,NA
"4219","climax","saucer",21,2,100,5.231,36,0.9,1,1,1,0.568,"cinema",0,NA,8.667
"4219","bacon","feud",22,2,100,1.865,40,1,1,1,1,0.823,"feud",1,NA,4.703
"4219","smother","surgery",23,2,13,2.633,6,0.15,0,1,0,0.686,"",NA,NA,NA
"4219","capital","figure",24,2,13,2.118,5,0.125,0,0,1,1.238,"",NA,NA,NA
"4219","mill","feast",25,2,4,2.503,1,0.025,0,1,0,0.727,"",NA,NA,NA
"4219","anger","decay",26,2,12,1.76,4,0.1,0,1,0,0.598,"",NA,NA,NA
"4219","bias","sirloin",27,2,10,2.382,3,0.075,0,0,1,0.759,"",NA,NA,NA
"4219","bleach","ruin",28,2,19,1.647,8,0.2,0,1,0,0.48,"",NA,NA,NA
"4219","pork","emperor",29,2,21,3.383,13,0.325,0,1,0,0.439,"",NA,NA,NA
"4219","fan","feature",30,2,70,4.302,28,0.7,0,0,1,0.871,"",NA,NA,NA
"4219","plant","worm",31,2,28,1.999,20,0.5,1,0,0,0.608,"feature",0,NA,4.291
"4219","prison","loaf",32,2,100,1.862,37,0.925,1,1,1,0.76,"loaf",1,NA,4.167
"4219","knock","otter",33,2,20,2.72,10,0.25,0,1,0,0.535,"",NA,NA,NA
"4219","pea","bathtub",34,2,100,1.768,38,0.95,1,1,1,0.678,"bathtub",1,NA,4.571
"4219","risk","zero",35,2,20,1.848,12,0.3,0,1,0,1.126,"",NA,NA,NA
"4219","biology","temper",36,2,31,4.119,23,0.575,0,0,1,0.863,"",NA,NA,NA
"4219","port","cinema",37,2,98,2.35,30,0.75,1,1,1,0.679,"cinema",1,NA,4.218
"4219","want","ascent",38,2,16,2.073,7,0.175,0,1,0,0.583,"",NA,NA,NA
"4219","rock","milk",39,2,22,6.782,14,0.35,1,0,0,0.695,"paper",0,NA,4.382
"4219","link","crisis",40,2,63,5.335,26,0.65,0,0,1,1.223,"",NA,NA,NA
"4219","bias","sirloin",1,3,10,2.382,3,0.075,0,0,1,0.759,"",NA,NA,NA
"4219","replace","roach",2,3,35,4.968,25,0.625,1,0,0,0.471,"find",0,NA,44.056
"4219","bacon","feud",3,3,100,1.865,40,1,1,1,1,0.823,"feud",1,NA,2.775
"4219","shrink","mafia",4,3,100,4.135,35,0.875,1,0,0,1.184,"mafia",1,NA,2.84
"4219","collect","loyalty",5,3,19,1.622,9,0.225,0,1,0,0.567,"",NA,NA,NA
"4219","glue","force",6,3,100,2.046,33,0.825,1,1,1,1.048,"force",1,NA,5.665
"4219","link","crisis",7,3,63,5.335,26,0.65,0,0,1,1.223,"",NA,NA,NA
"4219","grip","beach",8,3,26,4.752,17,0.425,0,0,1,8.766,"",NA,NA,NA
"4219","bullet","walkway",9,3,24,1.664,15,0.375,1,0,0,0.59,"dont know",0,NA,9.061
"4219","pork","emperor",10,3,21,3.383,13,0.325,0,1,0,0.439,"",NA,NA,NA
"4219","port","cinema",11,3,98,2.35,30,0.75,1,1,1,0.679,"cinema",1,NA,4.678
"4219","biology","temper",12,3,31,4.119,23,0.575,0,0,1,0.863,"",NA,NA,NA
"4219","knock","otter",13,3,20,2.72,10,0.25,0,1,0,0.535,"",NA,NA,NA
"4219","pea","bathtub",14,3,100,1.768,38,0.95,1,1,1,0.678,"bathtub",1,NA,5.339
"4219","mill","feast",15,3,4,2.503,1,0.025,0,1,0,0.727,"",NA,NA,NA
"4219","anger","decay",16,3,12,1.76,4,0.1,0,1,0,0.598,"",NA,NA,NA
"4219","risk","zero",17,3,20,1.848,12,0.3,0,1,0,1.126,"",NA,NA,NA
"4219","climax","saucer",18,3,100,5.231,36,0.9,1,1,1,0.568,"dont know",0,NA,1.679
"4219","plant","worm",19,3,28,1.999,20,0.5,1,0,0,0.608,"dont know",0,NA,2.6
"4219","fee","chowder",20,3,34,1.663,24,0.6,1,0,0,0.615,"dont know",0,NA,1.511
"4219","nerve","bumper",21,3,31,5.088,22,0.55,0,0,1,14.159,"",NA,NA,NA
"4219","fan","feature",22,3,70,4.302,28,0.7,0,0,1,0.871,"",NA,NA,NA
"4219","bleach","ruin",23,3,19,1.647,8,0.2,0,1,0,0.48,"",NA,NA,NA
"4219","date","laugh",24,3,25,4.783,16,0.4,1,0,0,0.711,"dont know",0,NA,2.608
"4219","forest","knob",25,3,77,4.735,29,0.725,0,0,1,1.744,"",NA,NA,NA
"4219","copy","bedroom",26,3,100,4.16,32,0.8,1,1,1,0.871,"replace",0,NA,5.031
"4219","visit","glove",27,3,28,3.776,19,0.475,1,0,0,1.423,"pork",0,NA,6.071
"4219","calf","annoy",28,3,26,3.286,18,0.45,1,0,0,0.52,"face",0,NA,6.759
"4219","remind","foam",29,3,65,2.527,27,0.675,0,0,1,0.671,"",NA,NA,NA
"4219","caring","skirt",30,3,20,3.512,11,0.275,0,1,0,0.59,"",NA,NA,NA
"4219","process","joker",31,3,28,1.759,21,0.525,1,0,0,0.639,"replace",0,NA,3.828
"4219","need","faucet",32,3,100,1.847,39,0.975,1,1,1,1.142,"faucet",1,NA,3.256
"4219","rock","milk",33,3,22,6.782,14,0.35,1,0,0,0.695,"paper",0,NA,2.335
"4219","want","ascent",34,3,16,2.073,7,0.175,0,1,0,0.583,"",NA,NA,NA
"4219","smother","surgery",35,3,13,2.633,6,0.15,0,1,0,0.686,"",NA,NA,NA
"4219","capital","figure",36,3,13,2.118,5,0.125,0,0,1,1.238,"",NA,NA,NA
"4219","chicken","beet",37,3,7,2.254,2,0.05,0,0,1,1.016,"",NA,NA,NA
"4219","find","clown",38,3,100,4.476,31,0.775,1,1,1,1.567,"dont know",0,NA,1.494
"4219","banner","glide",39,3,100,2.126,34,0.85,1,1,1,0.831,"fly",0,NA,2.39
"4219","prison","loaf",40,3,100,1.862,37,0.925,1,1,1,0.76,"loaf",1,NA,2.849
"4259","link","crisis",1,1,10,6.168,10,0.25,0,1,0,0.557,"",NA,NA,NA
"4259","mill","feast",2,1,5,7.493,2,0.05,0,1,0,2.793,"",NA,NA,NA
"4259","bacon","feud",3,1,70,7.123,26,0.65,0,0,1,0.999,"",NA,NA,NA
"4259","nerve","bumper",4,1,10,3.737,11,0.275,1,0,0,0.547,"king",0,NA,7.387
"4259","shrink","mafia",5,1,10,14.027,3,0.075,0,1,0,8.656,"",NA,NA,NA
"4259","need","faucet",6,1,15,8.565,14,0.35,1,0,0,0.721,"king",0,NA,19.266
"4259","biology","temper",7,1,15,3.206,13,0.325,1,0,0,0.622,"forest",0,NA,7.372
"4259","replace","roach",8,1,10,5.252,6,0.15,0,1,0,0.718,"",NA,NA,NA
"4259","climax","saucer",9,1,10,5.034,12,0.3,0,0,1,0.767,"",NA,NA,NA
"4259","risk","zero",10,1,25,4.913,21,0.525,1,0,0,0.616,"king",0,NA,38.216
"4259","bleach","ruin",11,1,95,3.714,40,1,1,1,1,0.78,"ruin",1,NA,2.693
"4259","want","ascent",12,1,85,4.074,28,0.7,0,0,1,0.611,"",NA,NA,NA
"4259","prison","loaf",13,1,90,3.63,33,0.825,1,1,1,0.715,"loaf",1,NA,3.828
"4259","find","clown",14,1,60,6.432,24,0.6,0,0,1,0.713,"",NA,NA,NA
"4259","plant","worm",15,1,95,6.367,39,0.975,1,1,1,0.594,"worm",1,NA,5.59
"4259","chicken","beet",16,1,85,3.461,27,0.675,0,0,1,0.783,"",NA,NA,NA
"4259","visit","glove",17,1,20,5.025,17,0.425,1,0,0,0.772,"roach",0,NA,37.203
"4259","calf","annoy",18,1,95,4.228,37,0.925,1,1,1,0.734,"annoy",1,NA,2.72
"4259","date","laugh",19,1,95,5.339,38,0.95,1,1,1,1.733,"laugh",1,NA,2.814
"4259","process","joker",20,1,10,5.415,7,0.175,0,1,0,0.587,"",NA,NA,NA
"4259","bias","sirloin",21,1,5,3.79,1,0.025,0,1,0,0.74,"",NA,NA,NA
"4259","caring","skirt",22,1,20,11.139,16,0.4,1,0,0,4.672,"gamble",0,NA,32.605
"4259","copy","bedroom",23,1,10,3.266,8,0.2,0,1,0,0.658,"",NA,NA,NA
"4259","forest","knob",24,1,25,10.339,20,0.5,1,0,0,3.059,"walkway",0,NA,25.443
"4259","collect","loyalty",25,1,90,3.823,32,0.8,1,1,1,0.738,"loyalty",1,NA,3.777
"4259","capital","figure",26,1,15,3.404,15,0.375,0,0,1,0.559,"",NA,NA,NA
"4259","pea","bathtub",27,1,90,5.05,30,0.75,0,0,1,0.893,"",NA,NA,NA
"4259","smother","surgery",28,1,85,5.278,29,0.725,0,0,1,1.089,"",NA,NA,NA
"4259","port","cinema",29,1,10,14.224,4,0.1,0,1,0,7.468,"",NA,NA,NA
"4259","anger","decay",30,1,65,5.891,25,0.625,0,0,1,0.637,"",NA,NA,NA
"4259","banner","glide",31,1,10,2.675,9,0.225,0,1,0,0.715,"",NA,NA,NA
"4259","remind","foam",32,1,30,5.176,23,0.575,0,0,1,0.736,"",NA,NA,NA
"4259","pork","emperor",33,1,20,6.159,19,0.475,1,0,0,0.63,"king",0,NA,4.945
"4259","knock","otter",34,1,95,3.765,35,0.875,1,1,1,2.919,"otter",1,NA,2.582
"4259","fan","feature",35,1,20,20.864,18,0.45,1,0,0,0.957,"enhancement",0,NA,8.177
"4259","glue","force",36,1,95,3.79,36,0.9,1,1,1,0.69,"force",1,NA,3.035
"4259","grip","beach",37,1,90,4.311,34,0.85,1,1,1,0.686,"beach",1,NA,3.823
"4259","rock","milk",38,1,30,4.028,22,0.55,1,0,0,0.757,"river",0,NA,13.631
"4259","fee","chowder",39,1,10,6.16,5,0.125,0,1,0,0.78,"",NA,NA,NA
"4259","bullet","walkway",40,1,90,4.043,31,0.775,1,1,1,0.81,"walkway",1,NA,6.75
"4259","fan","feature",1,2,20,20.864,18,0.45,1,0,0,0.957,"enhancement",0,NA,4.293
"4259","pea","bathtub",2,2,90,5.05,30,0.75,0,0,1,0.893,"",NA,NA,NA
"4259","shrink","mafia",3,2,10,14.027,3,0.075,0,1,0,8.656,"",NA,NA,NA
"4259","find","clown",4,2,60,6.432,24,0.6,0,0,1,0.713,"",NA,NA,NA
"4259","collect","loyalty",5,2,90,3.823,32,0.8,1,1,1,0.738,"loyalty",1,NA,5.183
"4259","calf","annoy",6,2,95,4.228,37,0.925,1,1,1,0.734,"annoy",1,NA,2.603
"4259","smother","surgery",7,2,85,5.278,29,0.725,0,0,1,1.089,"",NA,NA,NA
"4259","grip","beach",8,2,90,4.311,34,0.85,1,1,1,0.686,"beach",1,NA,3.37
"4259","replace","roach",9,2,10,5.252,6,0.15,0,1,0,0.718,"",NA,NA,NA
"4259","port","cinema",10,2,10,14.224,4,0.1,0,1,0,7.468,"",NA,NA,NA
"4259","pork","emperor",11,2,20,6.159,19,0.475,1,0,0,0.63,"king",0,NA,3.527
"4259","visit","glove",12,2,20,5.025,17,0.425,1,0,0,0.772,"building",0,NA,14.367
"4259","need","faucet",13,2,15,8.565,14,0.35,1,0,0,0.721,"king",0,NA,16.024
"4259","chicken","beet",14,2,85,3.461,27,0.675,0,0,1,0.783,"",NA,NA,NA
"4259","bacon","feud",15,2,70,7.123,26,0.65,0,0,1,0.999,"",NA,NA,NA
"4259","bleach","ruin",16,2,95,3.714,40,1,1,1,1,0.78,"ruin",1,NA,2.786
"4259","nerve","bumper",17,2,10,3.737,11,0.275,1,0,0,0.547,"gamble",0,NA,5.212
"4259","anger","decay",18,2,65,5.891,25,0.625,0,0,1,0.637,"",NA,NA,NA
"4259","caring","skirt",19,2,20,11.139,16,0.4,1,0,0,4.672,"king",0,NA,10.793
"4259","copy","bedroom",20,2,10,3.266,8,0.2,0,1,0,0.658,"",NA,NA,NA
"4259","forest","knob",21,2,25,10.339,20,0.5,1,0,0,3.059,"light",0,NA,18.183
"4259","fee","chowder",22,2,10,6.16,5,0.125,0,1,0,0.78,"",NA,NA,NA
"4259","capital","figure",23,2,15,3.404,15,0.375,0,0,1,0.559,"",NA,NA,NA
"4259","process","joker",24,2,10,5.415,7,0.175,0,1,0,0.587,"",NA,NA,NA
"4259","bullet","walkway",25,2,90,4.043,31,0.775,1,1,1,0.81,"walkway",1,NA,3.614
"4259","biology","temper",26,2,15,3.206,13,0.325,1,0,0,0.622,"forest",0,NA,15.736
"4259","rock","milk",27,2,30,4.028,22,0.55,1,0,0,0.757,"river",0,NA,2.398
"4259","climax","saucer",28,2,10,5.034,12,0.3,0,0,1,0.767,"",NA,NA,NA
"4259","knock","otter",29,2,95,3.765,35,0.875,1,1,1,2.919,"otter",1,NA,2.486
"4259","date","laugh",30,2,95,5.339,38,0.95,1,1,1,1.733,"laugh",1,NA,4.097
"4259","remind","foam",31,2,30,5.176,23,0.575,0,0,1,0.736,"",NA,NA,NA
"4259","link","crisis",32,2,10,6.168,10,0.25,0,1,0,0.557,"",NA,NA,NA
"4259","bias","sirloin",33,2,5,3.79,1,0.025,0,1,0,0.74,"",NA,NA,NA
"4259","plant","worm",34,2,95,6.367,39,0.975,1,1,1,0.594,"worm",1,NA,3.19
"4259","banner","glide",35,2,10,2.675,9,0.225,0,1,0,0.715,"",NA,NA,NA
"4259","glue","force",36,2,95,3.79,36,0.9,1,1,1,0.69,"force",1,NA,2.614
"4259","prison","loaf",37,2,90,3.63,33,0.825,1,1,1,0.715,"loaf",1,NA,2.635
"4259","mill","feast",38,2,5,7.493,2,0.05,0,1,0,2.793,"",NA,NA,NA
"4259","risk","zero",39,2,25,4.913,21,0.525,1,0,0,0.616,"king",0,NA,5.522
"4259","want","ascent",40,2,85,4.074,28,0.7,0,0,1,0.611,"",NA,NA,NA
"4259","mill","feast",1,3,5,7.493,2,0.05,0,1,0,2.793,"",NA,NA,NA
"4259","smother","surgery",2,3,85,5.278,29,0.725,0,0,1,1.089,"",NA,NA,NA
"4259","chicken","beet",3,3,85,3.461,27,0.675,0,0,1,0.783,"",NA,NA,NA
"4259","find","clown",4,3,60,6.432,24,0.6,0,0,1,0.713,"",NA,NA,NA
"4259","fee","chowder",5,3,10,6.16,5,0.125,0,1,0,0.78,"",NA,NA,NA
"4259","calf","annoy",6,3,95,4.228,37,0.925,1,1,1,0.734,"annoy",1,NA,4.151
"4259","want","ascent",7,3,85,4.074,28,0.7,0,0,1,0.611,"",NA,NA,NA
"4259","pea","bathtub",8,3,90,5.05,30,0.75,0,0,1,0.893,"",NA,NA,NA
"4259","replace","roach",9,3,10,5.252,6,0.15,0,1,0,0.718,"",NA,NA,NA
"4259","grip","beach",10,3,90,4.311,34,0.85,1,1,1,0.686,"beach",1,NA,3.116
"4259","bias","sirloin",11,3,5,3.79,1,0.025,0,1,0,0.74,"",NA,NA,NA
"4259","copy","bedroom",12,3,10,3.266,8,0.2,0,1,0,0.658,"",NA,NA,NA
"4259","knock","otter",13,3,95,3.765,35,0.875,1,1,1,2.919,"otter",1,NA,3.117
"4259","remind","foam",14,3,30,5.176,23,0.575,0,0,1,0.736,"",NA,NA,NA
"4259","collect","loyalty",15,3,90,3.823,32,0.8,1,1,1,0.738,"loyalty",1,NA,4.338
"4259","pork","emperor",16,3,20,6.159,19,0.475,1,0,0,0.63,"king",0,NA,3.787
"4259","process","joker",17,3,10,5.415,7,0.175,0,1,0,0.587,"",NA,NA,NA
"4259","bleach","ruin",18,3,95,3.714,40,1,1,1,1,0.78,"ruin",1,NA,3.044
"4259","rock","milk",19,3,30,4.028,22,0.55,1,0,0,0.757,"river",0,NA,7.666
"4259","need","faucet",20,3,15,8.565,14,0.35,1,0,0,0.721,"nurse",0,NA,4.512
"4259","port","cinema",21,3,10,14.224,4,0.1,0,1,0,7.468,"",NA,NA,NA
"4259","climax","saucer",22,3,10,5.034,12,0.3,0,0,1,0.767,"",NA,NA,NA
"4259","anger","decay",23,3,65,5.891,25,0.625,0,0,1,0.637,"",NA,NA,NA
"4259","risk","zero",24,3,25,4.913,21,0.525,1,0,0,0.616,"leaf",0,NA,42.102
"4259","link","crisis",25,3,10,6.168,10,0.25,0,1,0,0.557,"",NA,NA,NA
"4259","prison","loaf",26,3,90,3.63,33,0.825,1,1,1,0.715,"loaf",1,NA,5.897
"4259","forest","knob",27,3,25,10.339,20,0.5,1,0,0,3.059,"light",0,NA,10.865
"4259","capital","figure",28,3,15,3.404,15,0.375,0,0,1,0.559,"",NA,NA,NA
"4259","plant","worm",29,3,95,6.367,39,0.975,1,1,1,0.594,"worm",1,NA,6.831
"4259","caring","skirt",30,3,20,11.139,16,0.4,1,0,0,4.672,"skip",0,NA,4.126
"4259","fan","feature",31,3,20,20.864,18,0.45,1,0,0,0.957,"enhancement",0,NA,4.145
"4259","banner","glide",32,3,10,2.675,9,0.225,0,1,0,0.715,"",NA,NA,NA
"4259","bacon","feud",33,3,70,7.123,26,0.65,0,0,1,0.999,"",NA,NA,NA
"4259","date","laugh",34,3,95,5.339,38,0.95,1,1,1,1.733,"laugh",1,NA,3.486
"4259","nerve","bumper",35,3,10,3.737,11,0.275,1,0,0,0.547,"gamble",0,NA,15.377
"4259","glue","force",36,3,95,3.79,36,0.9,1,1,1,0.69,"force",1,NA,2.371
"4259","visit","glove",37,3,20,5.025,17,0.425,1,0,0,0.772,"building",0,NA,29.875
"4259","shrink","mafia",38,3,10,14.027,3,0.075,0,1,0,8.656,"",NA,NA,NA
"4259","biology","temper",39,3,15,3.206,13,0.325,1,0,0,0.622,"plant",0,NA,19.339
"4259","bullet","walkway",40,3,90,4.043,31,0.775,1,1,1,0.81,"walkway",1,NA,2.834
"4261","grip","beach",1,1,1,3.079,3,0.075,0,0,1,2.148,"",NA,NA,NA
"4261","bleach","ruin",2,1,63,4.912,37,0.925,1,0,0,1.349,"grip",0,NA,5.944
"4261","knock","otter",3,1,18,2.568,27,0.675,1,0,0,1.522,"joker",0,NA,7.272
