"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert"
"5812","glue","force",11,1,4,2,10,2.627,NA,NA,0,0,-99,-99
"5812","anger","decay",1,0,5,2,10,3.349,NA,NA,0,0,-99,-99
"5812","remind","foam",2,0,6,2,10,2.348,NA,NA,0,0,-99,-99
"5812","find","clown",2,0,7,2,5,2.075,NA,NA,0,0,-99,-99
"5812","need","faucet",11,1,8,2,5,2.165,NA,NA,1,0,-99,-99
"5812","replace","roach",11,1,9,2,5,4.255,NA,NA,0,0,-99,-99
"5812","calf","annoy",2,0,10,2,5,2.69,NA,NA,0,0,-99,-99
"5812","biology","temper",2,0,11,2,5,5.156,NA,NA,1,0,-99,-99
"5812","link","crisis",12,1,12,2,5,3.265,NA,NA,0,0,-99,-99
"5812","bacon","feud",3,0,13,2,5,2.903,NA,NA,0,0,-99,-99
"5812","date","laugh",12,1,14,2,5,3.775,NA,NA,0,0,-99,-99
"5812","rock","milk",10,1,15,2,5,2.965,NA,NA,0,0,-99,-99
"5812","fan","feature",1,0,16,2,5,4.803,NA,NA,1,0,-99,-99
"5812","want","ascent",10,1,17,2,5,4.021,NA,NA,0,0,-99,-99
"5812","process","joker",10,1,18,2,5,3.637,NA,NA,0,0,-99,-99
"5812","port","cinema",2,0,19,2,5,3.147,NA,NA,0,0,-99,-99
"5812","bias","sirloin",1,0,20,2,5,4.047,NA,NA,1,0,-99,-99
"5812","plant","worm",1,0,21,2,1,2.207,NA,NA,1,0,-99,-99
"5812","prison","loaf",3,0,22,2,1,1.859,NA,NA,1,0,-99,-99
"5812","shrink","mafia",10,1,23,2,1,2.03,NA,NA,1,0,-99,-99
"5812","bleach","ruin",10,1,24,2,1,1.986,NA,NA,1,0,-99,-99
"5812","visit","glove",2,0,25,2,1,1.923,NA,NA,1,0,-99,-99
"5812","chicken","beet",1,0,26,2,1,5.106,NA,NA,1,0,-99,-99
"5812","bullet","walkway",11,1,27,2,1,1.85,NA,NA,1,0,-99,-99
"5812","grip","beach",12,1,28,2,1,2.343,NA,NA,0,0,-99,-99
"5812","pea","bathtub",12,1,29,2,1,2.694,NA,NA,0,0,-99,-99
"5812","nerve","bumper",11,1,30,2,1,2.282,NA,NA,1,0,-99,-99
"5812","caring","skirt",1,0,31,2,1,3.387,NA,NA,1,0,-99,-99
"5812","smother","surgery",3,0,32,2,1,2.172,NA,NA,0,0,-99,-99
"5812","fee","chowder",3,0,33,2,1,5.207,NA,NA,1,0,-99,-99
"5812","pork","emperor",10,1,34,2,1,3.241,NA,NA,1,0,-99,-99
"5812","capital","figure",3,0,35,2,1,9.63,NA,NA,1,0,-99,-99
"5812","copy","bedroom",3,0,36,2,1,2.261,NA,NA,0,0,-99,-99
"5812","date","laugh",12,1,1,3,1,2.987,1,0.0277777777777778,0,0,1,-99
"5812","calf","annoy",2,0,2,3,1,1.929,2,0.0555555555555556,0,0,1,3.07
"5812","caring","skirt",1,0,3,3,1,1.677,3,0.0833333333333333,1,0,0,7.056
"5812","pork","emperor",10,1,4,3,1,1.666,4,0.111111111111111,1,0,0,1.095
"5812","glue","force",11,1,5,3,1,4.314,5,0.138888888888889,0,0,1,0.758
"5812","pea","bathtub",12,1,6,3,1,2.429,6,0.166666666666667,0,0,1,1.159
"5812","nerve","bumper",11,1,7,3,1,2.396,7,0.194444444444444,1,0,0,0.831
"5812","visit","glove",2,0,8,3,1,1.835,8,0.222222222222222,1,0,0,0.967
"5812","link","crisis",12,1,9,3,1,1.804,9,0.25,0,0,1,0.871
"5812","want","ascent",10,1,10,3,1,2.886,10,0.277777777777778,0,0,1,0.855
"5812","mill","feast",12,1,11,3,1,3.029,11,0.305555555555556,1,0,0,1.023
"5812","bullet","walkway",11,1,12,3,1,2.057,12,0.333333333333333,1,0,0,0.855
"5812","biology","temper",2,0,13,3,1,1.492,13,0.361111111111111,1,0,0,1.191
"5812","smother","surgery",3,0,14,3,1,2.143,14,0.388888888888889,0,0,1,1.239
"5812","climax","saucer",11,1,15,3,1,1.816,15,0.416666666666667,1,0,0,0.976
"5812","rock","milk",10,1,16,3,1,1.763,16,0.444444444444444,0,0,1,1.071
"5812","shrink","mafia",10,1,17,3,1,2.082,17,0.472222222222222,1,0,0,1.159
"5812","copy","bedroom",3,0,18,3,1,1.67,18,0.5,0,0,1,1.43
"5812","bleach","ruin",10,1,19,3,1,6.441,19,0.527777777777778,1,0,0,1.071
"5812","knock","otter",12,1,20,3,1,2.173,20,0.555555555555556,0,0,1,1.064
"5812","bias","sirloin",1,0,21,3,1,2.076,21,0.583333333333333,1,0,0,0.8
"5812","bacon","feud",3,0,22,3,1,3.021,22,0.611111111111111,0,0,1,1.136
"5812","chicken","beet",1,0,23,3,1,2.432,23,0.638888888888889,1,0,0,1.559
"5812","replace","roach",11,1,24,3,1,1.921,24,0.666666666666667,0,0,1,1.359
"5812","anger","decay",1,0,25,3,1,1.96,25,0.694444444444444,0,0,1,1.015
"5812","capital","figure",3,0,26,3,1,2.169,26,0.722222222222222,1,0,0,0.784
"5812","port","cinema",2,0,27,3,1,2.231,27,0.75,0,0,1,0.815
"5812","need","faucet",11,1,28,3,1,2.537,28,0.777777777777778,1,0,0,0.984
"5812","prison","loaf",3,0,29,3,1,2.565,29,0.805555555555556,1,0,0,0.942
"5812","process","joker",10,1,30,3,1,3.157,30,0.833333333333333,0,0,1,1.207
"5812","fan","feature",1,0,31,3,1,2.489,31,0.861111111111111,1,0,0,0.767
"5812","grip","beach",12,1,32,3,1,2.904,32,0.888888888888889,0,0,1,1.711
"5812","fee","chowder",3,0,33,3,1,3.859,33,0.916666666666667,1,0,0,1.032
"5812","find","clown",2,0,34,3,1,2.311,34,0.944444444444444,0,0,1,1.223
"5812","plant","worm",1,0,35,3,1,2.451,35,0.972222222222222,1,0,0,0.831
"5812","remind","foam",2,0,36,3,1,2.677,36,1,0,0,1,1.151
"5852","bacon","feud",3,0,1,1,21,5.48,NA,NA,0,0,-99,-99
"5852","plant","worm",1,0,2,1,70,3.901,NA,NA,1,0,-99,-99
"5852","glue","force",11,1,3,1,57,4.16,NA,NA,1,0,-99,-99
"5852","find","clown",2,0,4,1,4,3.529,NA,NA,0,0,-99,-99
"5852","smother","surgery",3,0,5,1,1,4.239,NA,NA,1,0,-99,-99
"5852","grip","beach",12,1,6,1,1,3.599,NA,NA,1,0,-99,-99
"5852","anger","decay",1,0,7,1,12,3.306,NA,NA,1,0,-99,-99
"5852","want","ascent",10,1,8,1,13,2.558,NA,NA,0,0,-99,-99
"5852","need","faucet",11,1,9,1,1,4.006,NA,NA,0,0,-99,-99
"5852","shrink","mafia",10,1,10,1,1,2.458,NA,NA,1,0,-99,-99
"5852","nerve","bumper",11,1,11,1,31,4.717,NA,NA,0,0,-99,-99
"5852","caring","skirt",1,0,12,1,1,3.137,NA,NA,1,0,-99,-99
"5852","fan","feature",1,0,13,1,1,4.41,NA,NA,0,0,-99,-99
"5852","climax","saucer",11,1,14,1,2,2.684,NA,NA,0,0,-99,-99
"5852","prison","loaf",3,0,15,1,1,4.014,NA,NA,1,0,-99,-99
"5852","bullet","walkway",11,1,16,1,1,2.753,NA,NA,1,0,-99,-99
"5852","date","laugh",12,1,17,1,100,4.317,NA,NA,0,0,-99,-99
"5852","fee","chowder",3,0,18,1,23,3.293,NA,NA,1,0,-99,-99
"5852","calf","annoy",2,0,19,1,1,2.814,NA,NA,0,0,-99,-99
"5852","visit","glove",2,0,20,1,1,3.396,NA,NA,0,0,-99,-99
"5852","chicken","beet",1,0,21,1,27,2.36,NA,NA,0,0,-99,-99
"5852","rock","milk",10,1,22,1,1,4.035,NA,NA,1,0,-99,-99
"5852","biology","temper",2,0,23,1,1,2.798,NA,NA,0,0,-99,-99
"5852","link","crisis",12,1,24,1,20,4.232,NA,NA,0,0,-99,-99
"5852","remind","foam",2,0,25,1,1,3.025,NA,NA,1,0,-99,-99
"5852","knock","otter",12,1,26,1,61,4.091,NA,NA,1,0,-99,-99
"5852","copy","bedroom",3,0,27,1,1,3.292,NA,NA,0,0,-99,-99
"5852","replace","roach",11,1,28,1,2,2.329,NA,NA,1,0,-99,-99
"5852","bias","sirloin",1,0,29,1,1,3.01,NA,NA,1,0,-99,-99
"5852","pea","bathtub",12,1,30,1,1,2.542,NA,NA,1,0,-99,-99
"5852","capital","figure",3,0,31,1,1,2.254,NA,NA,1,0,-99,-99
"5852","bleach","ruin",10,1,32,1,79,2.502,NA,NA,0,0,-99,-99
"5852","process","joker",10,1,33,1,1,2.879,NA,NA,1,0,-99,-99
"5852","mill","feast",12,1,34,1,30,3.614,NA,NA,0,0,-99,-99
"5852","port","cinema",2,0,35,1,2,2.707,NA,NA,0,0,-99,-99
"5852","pork","emperor",10,1,36,1,1,2.801,NA,NA,0,0,-99,-99
"5852","replace","roach",11,1,1,2,3,9.639,NA,NA,1,0,-99,-99
"5852","date","laugh",12,1,2,2,72,31.904,NA,NA,0,0,-99,-99
"5852","pork","emperor",10,1,3,2,1,5.003,NA,NA,0,0,-99,-99
"5852","port","cinema",2,0,4,2,1,2.986,NA,NA,0,0,-99,-99
"5852","plant","worm",1,0,5,2,89,12.857,NA,NA,1,0,-99,-99
"5852","bullet","walkway",11,1,6,2,25,4.894,NA,NA,1,0,-99,-99
"5852","pea","bathtub",12,1,7,2,1,2.728,NA,NA,1,0,-99,-99
"5852","capital","figure",3,0,8,2,8,2.414,NA,NA,1,0,-99,-99
"5852","knock","otter",12,1,9,2,78,12.385,NA,NA,1,0,-99,-99
"5852","fee","chowder",3,0,10,2,6,2.806,NA,NA,1,0,-99,-99
"5852","chicken","beet",1,0,11,2,16,3.456,NA,NA,0,0,-99,-99
"5852","find","clown",2,0,12,2,27,2.674,NA,NA,0,0,-99,-99
"5852","fan","feature",1,0,13,2,1,3.151,NA,NA,0,0,-99,-99
"5852","link","crisis",12,1,14,2,47,3.613,NA,NA,0,0,-99,-99
"5852","smother","surgery",3,0,15,2,1,2.393,NA,NA,1,0,-99,-99
"5852","caring","skirt",1,0,16,2,4,3.253,NA,NA,1,0,-99,-99
"5852","prison","loaf",3,0,17,2,36,2.415,NA,NA,1,0,-99,-99
"5852","grip","beach",12,1,18,2,30,2.619,NA,NA,1,0,-99,-99
"5852","biology","temper",2,0,19,2,20,2.392,NA,NA,0,0,-99,-99
"5852","glue","force",11,1,20,2,88,13.102,NA,NA,1,0,-99,-99
"5852","shrink","mafia",10,1,21,2,39,3.246,NA,NA,1,0,-99,-99
"5852","climax","saucer",11,1,22,2,39,2.719,NA,NA,0,0,-99,-99
"5852","need","faucet",11,1,23,2,39,2.431,NA,NA,0,0,-99,-99
"5852","bias","sirloin",1,0,24,2,6,2.816,NA,NA,1,0,-99,-99
"5852","bacon","feud",3,0,25,2,25,2.629,NA,NA,0,0,-99,-99
"5852","process","joker",10,1,26,2,22,2.476,NA,NA,1,0,-99,-99
"5852","want","ascent",10,1,27,2,2,2.761,NA,NA,0,0,-99,-99
"5852","anger","decay",1,0,28,2,30,2.44,NA,NA,1,0,-99,-99
"5852","rock","milk",10,1,29,2,2,2.687,NA,NA,1,0,-99,-99
"5852","calf","annoy",2,0,30,2,6,2.254,NA,NA,0,0,-99,-99
"5852","nerve","bumper",11,1,31,2,1,2.511,NA,NA,0,0,-99,-99
"5852","copy","bedroom",3,0,32,2,11,2.816,NA,NA,0,0,-99,-99
"5852","mill","feast",12,1,33,2,93,14.576,NA,NA,0,0,-99,-99
"5852","visit","glove",2,0,34,2,8,2.4,NA,NA,0,0,-99,-99
"5852","bleach","ruin",10,1,35,2,96,19.456,NA,NA,0,0,-99,-99
"5852","remind","foam",2,0,36,2,6,2.322,NA,NA,1,0,-99,-99
"5852","bleach","ruin",10,1,1,3,96,7.386,1,0.0277777777777778,0,0,1,-99
"5852","date","laugh",12,1,2,3,93,4.252,2,0.0555555555555556,0,0,1,6.653
"5852","bacon","feud",3,0,3,3,10,4.329,3,0.0833333333333333,0,0,1,1.759
"5852","copy","bedroom",3,0,4,3,8,3.938,4,0.111111111111111,0,0,1,8.053
"5852","need","faucet",11,1,5,3,83,6.723,5,0.138888888888889,0,0,1,2.914
"5852","climax","saucer",11,1,6,3,2,8.131,6,0.166666666666667,0,0,1,4.846
"5852","biology","temper",2,0,7,3,4,2.166,7,0.194444444444444,0,0,1,6.56
"5852","plant","worm",1,0,8,3,94,6.535,8,0.222222222222222,1,0,0,1.742
"5852","find","clown",2,0,9,3,9,2.275,9,0.25,0,0,1,1.97
"5852","grip","beach",12,1,10,3,10,2.831,10,0.277777777777778,1,0,0,1.376
"5852","replace","roach",11,1,11,3,12,2.612,11,0.305555555555556,1,0,0,9.292
"5852","shrink","mafia",10,1,12,3,76,4.377,12,0.333333333333333,1,0,0,1.953
"5852","process","joker",10,1,13,3,6,2.899,13,0.361111111111111,1,0,0,1.305
"5852","knock","otter",12,1,14,3,89,2.813,14,0.388888888888889,1,0,0,2.166
"5852","remind","foam",2,0,15,3,6,6.114,15,0.416666666666667,1,0,0,1.212
"5852","anger","decay",1,0,16,3,6,2.291,16,0.444444444444444,1,0,0,1.868
"5852","bullet","walkway",11,1,17,3,10,3.093,17,0.472222222222222,1,0,0,1.769
"5852","prison","loaf",3,0,18,3,4,3.324,18,0.5,1,0,0,2.32
"5852","caring","skirt",1,0,19,3,5,3.886,19,0.527777777777778,1,0,0,1.322
"5852","glue","force",11,1,20,3,100,3.291,20,0.555555555555556,1,0,0,1.359
"5852","smother","surgery",3,0,21,3,7,2.463,21,0.583333333333333,1,0,0,2.408
"5852","fee","chowder",3,0,22,3,7,2.385,22,0.611111111111111,1,0,0,1.297
"5852","pea","bathtub",12,1,23,3,6,2.464,23,0.638888888888889,1,0,0,1.225
"5852","rock","milk",10,1,24,3,8,2.399,24,0.666666666666667,1,0,0,1.454
"5852","capital","figure",3,0,25,3,9,1.853,25,0.694444444444444,1,0,0,3.007
"5852","bias","sirloin",1,0,26,3,7,2.242,26,0.722222222222222,1,0,0,1.586
"5852","mill","feast",12,1,27,3,91,4.83,27,0.75,0,0,1,1.518
"5852","port","cinema",2,0,28,3,26,2.156,28,0.777777777777778,0,0,1,1.58
"5852","chicken","beet",1,0,29,3,26,2.658,29,0.805555555555556,0,0,1,1.782
"5852","pork","emperor",10,1,30,3,20,2.595,30,0.833333333333333,0,0,1,1.75
"5852","calf","annoy",2,0,31,3,17,1.829,31,0.861111111111111,0,0,1,2.126
"5852","link","crisis",12,1,32,3,32,4.189,32,0.888888888888889,0,0,1,1.578
"5852","nerve","bumper",11,1,33,3,39,3.456,33,0.916666666666667,0,0,1,1.806
"5852","visit","glove",2,0,34,3,21,3.403,34,0.944444444444444,0,0,1,1.64
"5852","want","ascent",10,1,35,3,25,2.681,35,0.972222222222222,0,0,1,1.946
"5852","fan","feature",1,0,36,3,7,2.257,36,1,0,0,1,1.993
"5893","bacon","feud",3,0,1,1,5,7.958,NA,NA,1,1,-99,-99
"5893","date","laugh",12,1,2,1,97,23.547,NA,NA,1,1,-99,-99
"5893","capital","figure",3,0,3,1,3,7.159,NA,NA,1,1,-99,-99
"5893","fan","feature",1,0,4,1,1,10.393,NA,NA,1,1,-99,-99
"5893","mill","feast",12,1,5,1,87,13.389,NA,NA,1,1,-99,-99
"5893","caring","skirt",1,0,6,1,6,3.306,NA,NA,0,1,-99,-99
"5893","smother","surgery",3,0,7,1,33,2.991,NA,NA,1,1,-99,-99
"5893","calf","annoy",2,0,8,1,3,9.574,NA,NA,0,1,-99,-99
"5893","knock","otter",12,1,9,1,69,7.966,NA,NA,0,1,-99,-99
"5893","shrink","mafia",10,1,10,1,93,2.283,NA,NA,1,1,-99,-99
"5893","nerve","bumper",11,1,11,1,40,6.283,NA,NA,0,1,-99,-99
"5893","climax","saucer",11,1,12,1,88,5.048,NA,NA,1,1,-99,-99
"5893","remind","foam",2,0,13,1,1,6.316,NA,NA,0,1,-99,-99
"5893","link","crisis",12,1,14,1,94,3.017,NA,NA,0,1,-99,-99
"5893","find","clown",2,0,15,1,58,5.638,NA,NA,1,1,-99,-99
"5893","bleach","ruin",10,1,16,1,100,4.216,NA,NA,1,1,-99,-99
"5893","biology","temper",2,0,17,1,1,3.697,NA,NA,1,1,-99,-99
"5893","pork","emperor",10,1,18,1,23,4.138,NA,NA,0,1,-99,-99
"5893","chicken","beet",1,0,19,1,1,1.691,NA,NA,0,1,-99,-99
"5893","grip","beach",12,1,20,1,33,3.402,NA,NA,1,1,-99,-99
"5893","glue","force",11,1,21,1,97,4.576,NA,NA,0,1,-99,-99
"5893","want","ascent",10,1,22,1,10,3.479,NA,NA,0,1,-99,-99
"5893","copy","bedroom",3,0,23,1,6,3.952,NA,NA,0,1,-99,-99
"5893","process","joker",10,1,24,1,27,2.52,NA,NA,1,1,-99,-99
"5893","need","faucet",11,1,25,1,100,4.626,NA,NA,1,1,-99,-99
"5893","anger","decay",1,0,26,1,32,5.967,NA,NA,0,1,-99,-99
"5893","fee","chowder",3,0,27,1,1,5.776,NA,NA,0,1,-99,-99
"5893","bullet","walkway",11,1,28,1,24,2.204,NA,NA,1,1,-99,-99
"5893","rock","milk",10,1,29,1,62,1.73,NA,NA,1,1,-99,-99
"5893","bias","sirloin",1,0,30,1,1,3.304,NA,NA,0,1,-99,-99
"5893","plant","worm",1,0,31,1,98,3.04,NA,NA,1,1,-99,-99
"5893","pea","bathtub",12,1,32,1,96,5.403,NA,NA,1,1,-99,-99
"5893","port","cinema",2,0,33,1,1,3.916,NA,NA,0,1,-99,-99
"5893","replace","roach",11,1,34,1,9,2.7,NA,NA,0,1,-99,-99
"5893","visit","glove",2,0,35,1,1,1.696,NA,NA,0,1,-99,-99
"5893","prison","loaf",3,0,36,1,4,2.105,NA,NA,0,1,-99,-99
"5893","pea","bathtub",12,1,1,2,95,3.689,NA,NA,1,1,-99,-99
"5893","caring","skirt",1,0,2,2,3,3.22,NA,NA,0,1,-99,-99
"5893","date","laugh",12,1,3,2,100,2.677,NA,NA,1,1,-99,-99
"5893","glue","force",11,1,4,2,98,3.832,NA,NA,0,1,-99,-99
"5893","climax","saucer",11,1,5,2,64,18.543,NA,NA,1,1,-99,-99
"5893","remind","foam",2,0,6,2,5,2.624,NA,NA,0,1,-99,-99
"5893","shrink","mafia",10,1,7,2,78,4.656,NA,NA,1,1,-99,-99
"5893","rock","milk",10,1,8,2,86,18.27,NA,NA,1,1,-99,-99
"5893","anger","decay",1,0,9,2,74,5.055,NA,NA,0,1,-99,-99
"5893","bullet","walkway",11,1,10,2,69,7.106,NA,NA,1,1,-99,-99
"5893","link","crisis",12,1,11,2,10,8.507,NA,NA,0,1,-99,-99
"5893","calf","annoy",2,0,12,2,5,2.125,NA,NA,0,1,-99,-99
"5893","chicken","beet",1,0,13,2,1,2.01,NA,NA,0,1,-99,-99
"5893","process","joker",10,1,14,2,28,2.631,NA,NA,1,1,-99,-99
"5893","want","ascent",10,1,15,2,28,2.998,NA,NA,0,1,-99,-99
"5893","replace","roach",11,1,16,2,8,3.042,NA,NA,0,1,-99,-99
"5893","find","clown",2,0,17,2,82,2.493,NA,NA,1,1,-99,-99
"5893","nerve","bumper",11,1,18,2,4,3.259,NA,NA,0,1,-99,-99
"5893","bacon","feud",3,0,19,2,30,3.227,NA,NA,1,1,-99,-99
"5893","capital","figure",3,0,20,2,68,2.178,NA,NA,1,1,-99,-99
"5893","need","faucet",11,1,21,2,100,8.184,NA,NA,1,1,-99,-99
"5893","pork","emperor",10,1,22,2,19,2.452,NA,NA,0,1,-99,-99
"5893","bias","sirloin",1,0,23,2,6,1.818,NA,NA,0,1,-99,-99
"5893","grip","beach",12,1,24,2,62,2.475,NA,NA,1,1,-99,-99
"5893","knock","otter",12,1,25,2,11,5.308,NA,NA,0,1,-99,-99
"5893","port","cinema",2,0,26,2,10,9.159,NA,NA,0,1,-99,-99
"5893","visit","glove",2,0,27,2,5,1.772,NA,NA,0,1,-99,-99
"5893","fee","chowder",3,0,28,2,64,1.634,NA,NA,0,1,-99,-99
"5893","smother","surgery",3,0,29,2,85,5.662,NA,NA,1,1,-99,-99
"5893","prison","loaf",3,0,30,2,12,2.086,NA,NA,0,1,-99,-99
"5893","copy","bedroom",3,0,31,2,62,1.94,NA,NA,0,1,-99,-99
"5893","plant","worm",1,0,32,2,100,1.616,NA,NA,1,1,-99,-99
"5893","bleach","ruin",10,1,33,2,100,2.579,NA,NA,1,1,-99,-99
"5893","fan","feature",1,0,34,2,3,2.291,NA,NA,1,1,-99,-99
"5893","mill","feast",12,1,35,2,17,2.573,NA,NA,1,1,-99,-99
"5893","biology","temper",2,0,36,2,6,2.258,NA,NA,1,1,-99,-99
"5893","want","ascent",10,1,1,3,9,3.916,1,0.0277777777777778,0,1,0,-99
"5893","mill","feast",12,1,2,3,93,5.31,2,0.0555555555555556,1,1,1,2.489
"5893","date","laugh",12,1,3,3,100,2.355,3,0.0833333333333333,1,1,1,8.044
"5893","chicken","beet",1,0,4,3,4,2.73,4,0.111111111111111,0,1,0,1.123
"5893","calf","annoy",2,0,5,3,9,2.562,5,0.138888888888889,0,1,0,2.265
"5893","knock","otter",12,1,6,3,15,3.132,6,0.166666666666667,0,1,0,1.507
"5893","rock","milk",10,1,7,3,84,2.379,7,0.194444444444444,1,1,1,0.801
"5893","find","clown",2,0,8,3,81,1.836,8,0.222222222222222,1,1,1,1.155
"5893","bullet","walkway",11,1,9,3,88,1.966,9,0.25,1,1,1,1.045
"5893","visit","glove",2,0,10,3,7,2.714,10,0.277777777777778,0,1,0,1.209
"5893","anger","decay",1,0,11,3,15,1.97,11,0.305555555555556,0,1,0,0.699
"5893","remind","foam",2,0,12,3,3,2.227,12,0.333333333333333,0,1,0,0.689
"5893","biology","temper",2,0,13,3,73,5.397,13,0.361111111111111,1,1,1,0.642
"5893","pea","bathtub",12,1,14,3,100,2.154,14,0.388888888888889,1,1,1,0.769
"5893","process","joker",10,1,15,3,77,2.864,15,0.416666666666667,1,1,1,0.62
"5893","prison","loaf",3,0,16,3,14,1.967,16,0.444444444444444,0,1,0,0.651
"5893","need","faucet",11,1,17,3,100,1.576,17,0.472222222222222,1,1,1,0.591
"5893","bias","sirloin",1,0,18,3,9,2.129,18,0.5,0,1,0,0.801
"5893","caring","skirt",1,0,19,3,9,2.299,19,0.527777777777778,0,1,0,0.661
"5893","bleach","ruin",10,1,20,3,100,1.78,20,0.555555555555556,1,1,1,0.736
"5893","bacon","feud",3,0,21,3,75,2.555,21,0.583333333333333,1,1,1,0.667
"5893","shrink","mafia",10,1,22,3,88,1.681,22,0.611111111111111,1,1,1,0.722
"5893","nerve","bumper",11,1,23,3,21,1.626,23,0.638888888888889,0,1,0,0.597
"5893","fan","feature",1,0,24,3,63,2.019,24,0.666666666666667,1,1,1,0.792
"5893","link","crisis",12,1,25,3,11,2.355,25,0.694444444444444,0,1,0,0.651
"5893","capital","figure",3,0,26,3,74,2.243,26,0.722222222222222,1,1,1,2.074
"5893","port","cinema",2,0,27,3,9,1.839,27,0.75,0,1,0,0.652
"5893","climax","saucer",11,1,28,3,92,1.9,28,0.777777777777778,1,1,1,0.691
"5893","smother","surgery",3,0,29,3,100,1.981,29,0.805555555555556,1,1,1,0.738
"5893","replace","roach",11,1,30,3,10,1.813,30,0.833333333333333,0,1,0,0.644
"5893","copy","bedroom",3,0,31,3,10,2.033,31,0.861111111111111,0,1,0,0.745
"5893","pork","emperor",10,1,32,3,19,1.978,32,0.888888888888889,0,1,0,0.659
"5893","plant","worm",1,0,33,3,100,1.963,33,0.916666666666667,1,1,1,0.636
"5893","grip","beach",12,1,34,3,66,2.334,34,0.944444444444444,1,1,1,0.667
"5893","fee","chowder",3,0,35,3,64,2.665,35,0.972222222222222,0,1,0,0.731
"5893","glue","force",11,1,36,3,96,2.492,36,1,0,1,0,1.699
"5976","pork","emperor",10,1,1,1,25,5.3,NA,NA,0,0,-99,-99
"5976","bullet","walkway",11,1,2,1,23,5.93,NA,NA,0,0,-99,-99
"5976","caring","skirt",1,0,3,1,9,2.074,NA,NA,1,0,-99,-99
"5976","chicken","beet",1,0,4,1,3,1.686,NA,NA,1,0,-99,-99
"5976","pea","bathtub",12,1,5,1,42,2.793,NA,NA,0,0,-99,-99
"5976","calf","annoy",2,0,6,1,12,4.307,NA,NA,1,0,-99,-99
"5976","anger","decay",1,0,7,1,3,1.953,NA,NA,1,0,-99,-99
"5976","climax","saucer",11,1,8,1,56,3.839,NA,NA,0,0,-99,-99
"5976","shrink","mafia",10,1,9,1,29,1.947,NA,NA,0,0,-99,-99
"5976","rock","milk",10,1,10,1,23,2.122,NA,NA,0,0,-99,-99
"5976","smother","surgery",3,0,11,1,11,1.656,NA,NA,1,0,-99,-99
"5976","want","ascent",10,1,12,1,21,4.396,NA,NA,0,0,-99,-99
"5976","bias","sirloin",1,0,13,1,9,1.665,NA,NA,1,0,-99,-99
"5976","grip","beach",12,1,14,1,56,2.839,NA,NA,0,0,-99,-99
"5976","bacon","feud",3,0,15,1,4,3.154,NA,NA,1,0,-99,-99
"5976","capital","figure",3,0,16,1,10,1.531,NA,NA,1,0,-99,-99
"5976","fee","chowder",3,0,17,1,8,6.483,NA,NA,1,0,-99,-99
"5976","date","laugh",12,1,18,1,54,2.037,NA,NA,0,0,-99,-99
"5976","find","clown",2,0,19,1,6,4.992,NA,NA,1,0,-99,-99
"5976","fan","feature",1,0,20,1,1,2.27,NA,NA,1,0,-99,-99
"5976","visit","glove",2,0,21,1,8,2.323,NA,NA,1,0,-99,-99
"5976","port","cinema",2,0,22,1,9,1.789,NA,NA,1,0,-99,-99
"5976","knock","otter",12,1,23,1,26,2.143,NA,NA,0,0,-99,-99
"5976","remind","foam",2,0,24,1,12,2.512,NA,NA,1,0,-99,-99
"5976","copy","bedroom",3,0,25,1,9,38.895,NA,NA,1,0,-99,-99
"5976","replace","roach",11,1,26,1,35,4.176,NA,NA,0,0,-99,-99
"5976","bleach","ruin",10,1,27,1,30,4.041,NA,NA,0,0,-99,-99
"5976","glue","force",11,1,28,1,33,1.935,NA,NA,0,0,-99,-99
"5976","nerve","bumper",11,1,29,1,29,3.103,NA,NA,0,0,-99,-99
"5976","plant","worm",1,0,30,1,1,5.733,NA,NA,1,0,-99,-99
"5976","need","faucet",11,1,31,1,20,2.724,NA,NA,0,0,-99,-99
"5976","link","crisis",12,1,32,1,39,2.276,NA,NA,0,0,-99,-99
"5976","process","joker",10,1,33,1,18,5.371,NA,NA,0,0,-99,-99
"5976","biology","temper",2,0,34,1,4,3.379,NA,NA,1,0,-99,-99
"5976","mill","feast",12,1,35,1,37,3.666,NA,NA,0,0,-99,-99
"5976","prison","loaf",3,0,36,1,9,4.812,NA,NA,1,0,-99,-99
"5976","port","cinema",2,0,1,2,8,1.966,NA,NA,1,0,-99,-99
"5976","want","ascent",10,1,2,2,20,2.522,NA,NA,0,0,-99,-99
"5976","chicken","beet",1,0,3,2,3,2.985,NA,NA,1,0,-99,-99
"5976","find","clown",2,0,4,2,1,2.123,NA,NA,1,0,-99,-99
"5976","calf","annoy",2,0,5,2,2,2.08,NA,NA,1,0,-99,-99
"5976","remind","foam",2,0,6,2,3,1.529,NA,NA,1,0,-99,-99
"5976","date","laugh",12,1,7,2,27,2.143,NA,NA,0,0,-99,-99
"5976","grip","beach",12,1,8,2,29,2.194,NA,NA,0,0,-99,-99
"5976","prison","loaf",3,0,9,2,3,2.666,NA,NA,1,0,-99,-99
"5976","capital","figure",3,0,10,2,7,2.206,NA,NA,1,0,-99,-99
"5976","nerve","bumper",11,1,11,2,23,1.605,NA,NA,0,0,-99,-99
"5976","fan","feature",1,0,12,2,22,5.509,NA,NA,1,0,-99,-99
"5976","anger","decay",1,0,13,2,6,17.537,NA,NA,1,0,-99,-99
