"subn","word1","word2","points","value","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"6421","want","ascent",10,1,15,1,11,3.423,10,0.277777777777778,1,1,1,1.776,"find",0,NA,16.214
"6421","visit","glove",2,0,16,1,6,2.483,16,0.444444444444444,1,1,1,1.551,"strength",0,NA,6.452
"6421","plant","worm",1,0,17,1,24,6.924,2,0.0555555555555556,1,1,1,8.647,"worm",1,NA,4.338
"6421","bias","sirloin",1,0,18,1,5,2.985,8,0.222222222222222,1,1,1,1.49,"fork",0,NA,4.831
"6421","port","cinema",2,0,19,1,7,2.568,11,0.305555555555556,1,1,1,1.26,"tame",0,NA,12.105
"6421","mill","feast",12,1,20,1,8,1.773,28,0.777777777777778,0,1,0,1.214,"",NA,NA,NA
"6421","biology","temper",2,0,21,1,6,2.267,27,0.75,0,1,0,1.114,"",NA,NA,NA
"6421","prison","loaf",3,0,22,1,6,2.937,6,0.166666666666667,1,1,1,1.329,"cape",0,NA,5.084
"6421","replace","roach",11,1,23,1,8,2.952,36,1,0,1,0,1.298,"",NA,NA,NA
"6421","process","joker",10,1,24,1,13,3.377,17,0.472222222222222,1,1,1,1.222,"calm",0,NA,4.982
"6421","bacon","feud",3,0,25,1,7,2.954,5,0.138888888888889,1,1,1,1.798,"emporer",0,NA,6.085
"6421","fee","chowder",3,0,26,1,8,2.343,22,0.611111111111111,0,1,0,1.984,"",NA,NA,NA
"6421","calf","annoy",2,0,27,1,6,2.459,25,0.694444444444444,0,1,0,7.016,"",NA,NA,NA
"6421","climax","saucer",11,1,28,1,9,30.47,35,0.972222222222222,0,1,0,0.928,"",NA,NA,NA
"6421","link","crisis",12,1,29,1,11,8.664,15,0.416666666666667,1,1,1,1.446,"bother",0,NA,11.256
"6421","shrink","mafia",10,1,30,1,9,7.076,1,0.0277777777777778,1,1,1,-99,"car",0,NA,19.707
"6421","pea","bathtub",12,1,31,1,9,2.998,24,0.666666666666667,0,1,0,0.828,"",NA,NA,NA
"6421","pork","emperor",10,1,32,1,13,2.343,34,0.944444444444444,0,1,0,1.2,"",NA,NA,NA
"6421","copy","bedroom",3,0,33,1,4,2.335,32,0.888888888888889,0,1,0,0.897,"",NA,NA,NA
"6421","rock","milk",10,1,34,1,36,2.791,9,0.25,1,1,1,1.614,"milk",1,NA,5.015
"6421","glue","force",11,1,35,1,20,5.191,19,0.527777777777778,0,1,0,1.369,"",NA,NA,NA
"6421","smother","surgery",3,0,36,1,5,1.75,29,0.805555555555556,0,1,0,1.068,"",NA,NA,NA
"6437","fan","feature",1,0,1,1,70,2.378,24,0.666666666666667,0,1,0,1.788,"",NA,NA,NA
"6437","replace","roach",11,1,2,1,27,6.526,17,0.472222222222222,1,1,1,2.123,"roach",1,NA,16.049
"6437","bias","sirloin",1,0,3,1,26,4.623,36,1,0,1,0,1.187,"",NA,NA,NA
"6437","plant","worm",1,0,4,1,50,2.745,16,0.444444444444444,1,1,1,1.77,"worm",1,NA,5.27
"6437","glue","force",11,1,5,1,49,4.944,13,0.361111111111111,1,1,1,1.506,"force",1,NA,17.018
"6437","caring","skirt",1,0,6,1,50,4.503,25,0.694444444444444,0,1,0,1.335,"",NA,NA,NA
"6437","link","crisis",12,1,7,1,50,11.597,2,0.0555555555555556,1,1,1,7.506,"skip",0,NA,20.726
"6437","bleach","ruin",10,1,8,1,61,2.027,28,0.777777777777778,0,1,0,1.335,"",NA,NA,NA
"6437","remind","foam",2,0,9,1,29,2.207,23,0.638888888888889,0,1,0,1.239,"",NA,NA,NA
"6437","pea","bathtub",12,1,10,1,23,2.637,19,0.527777777777778,1,1,1,1.711,"skip",0,NA,22.332
"6437","smother","surgery",3,0,11,1,51,2.923,35,0.972222222222222,0,1,0,1.202,"",NA,NA,NA
"6437","shrink","mafia",10,1,12,1,51,3.018,7,0.194444444444444,1,1,1,6.776,"mafia",1,NA,14.578
"6437","rock","milk",10,1,13,1,36,5.125,12,0.333333333333333,1,1,1,2.318,"milk",1,NA,6.669
"6437","knock","otter",12,1,14,1,21,3.2,30,0.833333333333333,0,1,0,1.233,"",NA,NA,NA
"6437","need","faucet",11,1,15,1,27,3.333,29,0.805555555555556,0,1,0,1.333,"",NA,NA,NA
"6437","date","laugh",12,1,16,1,49,4.996,5,0.138888888888889,1,1,1,1.506,"laugh",1,NA,5.519
"6437","bacon","feud",3,0,17,1,50,4.151,8,0.222222222222222,1,1,1,1.258,"skip",0,NA,15.484
"6437","mill","feast",12,1,18,1,49,5.771,14,0.388888888888889,1,1,1,1.662,"feast",1,NA,7.622
"6437","port","cinema",2,0,19,1,33,3.614,11,0.305555555555556,0,1,0,1.528,"",NA,NA,NA
"6437","want","ascent",10,1,20,1,50,3.212,31,0.861111111111111,0,1,0,1.436,"",NA,NA,NA
"6437","calf","annoy",2,0,21,1,33,1.714,22,0.611111111111111,0,1,0,2.247,"",NA,NA,NA
"6437","grip","beach",12,1,22,1,50,3.532,6,0.166666666666667,1,1,1,5.173,"skip",0,NA,26.87
"6437","nerve","bumper",11,1,23,1,47,6.25,18,0.5,1,1,1,1.145,"skip",0,NA,24.59
"6437","fee","chowder",3,0,24,1,50,4.139,10,0.277777777777778,1,1,1,8.356,"skip",0,NA,13.578
"6437","prison","loaf",3,0,25,1,60,4.49,26,0.722222222222222,0,1,0,1.412,"",NA,NA,NA
"6437","anger","decay",1,0,26,1,50,10.377,3,0.0833333333333333,1,1,1,3.911,"decay",1,NA,10.264
"6437","capital","figure",3,0,27,1,51,6.554,1,0.0277777777777778,1,1,1,-99,"figure",1,NA,14.689
"6437","biology","temper",2,0,28,1,27,2.114,32,0.888888888888889,0,1,0,1.115,"",NA,NA,NA
"6437","chicken","beet",1,0,29,1,51,4.175,4,0.111111111111111,1,1,1,1.843,"beet",1,NA,5.868
"6437","bullet","walkway",11,1,30,1,25,4.051,27,0.75,0,1,0,1.486,"",NA,NA,NA
"6437","visit","glove",2,0,31,1,34,1.824,20,0.555555555555556,1,1,1,1.249,"skip",0,NA,9.466
"6437","pork","emperor",10,1,32,1,66,2.199,21,0.583333333333333,0,1,0,1.011,"",NA,NA,NA
"6437","find","clown",2,0,33,1,51,3.075,9,0.25,0,1,0,1.715,"",NA,NA,NA
"6437","climax","saucer",11,1,34,1,50,2.943,33,0.916666666666667,0,1,0,1.084,"",NA,NA,NA
"6437","process","joker",10,1,35,1,37,6.254,15,0.416666666666667,1,1,1,1.804,"skip",0,NA,16.644
"6437","copy","bedroom",3,0,36,1,26,2.551,34,0.944444444444444,0,1,0,0.989,"",NA,NA,NA
"6455","pea","bathtub",12,1,1,1,83,5.119,22,0.611111111111111,1,1,1,1.172,"bathtub",1,NA,11.714
"6455","rock","milk",10,1,2,1,52,2.588,5,0.138888888888889,1,1,1,3.567,"milk",1,NA,5.65
"6455","nerve","bumper",11,1,3,1,48,8.705,1,0.0277777777777778,1,1,1,-99,"bumper",1,NA,9.415
"6455","smother","surgery",3,0,4,1,59,1.713,25,0.694444444444444,0,1,0,0.892,"",NA,NA,NA
"6455","replace","roach",11,1,5,1,56,1.863,27,0.75,1,1,1,0.872,"roach",1,NA,7.404
"6455","process","joker",10,1,6,1,57,3.637,28,0.777777777777778,1,1,1,0.828,"joker",1,NA,12.871
"6455","anger","decay",1,0,7,1,1,1.887,31,0.861111111111111,0,1,0,0.597,"",NA,NA,NA
"6455","biology","temper",2,0,8,1,1,2.337,17,0.472222222222222,0,1,0,1.78,"",NA,NA,NA
"6455","climax","saucer",11,1,9,1,57,2.294,29,0.805555555555556,1,1,1,0.9,"saucer",1,NA,13.078
"6455","grip","beach",12,1,10,1,92,1.806,36,1,0,1,0,0.878,"",NA,NA,NA
"6455","plant","worm",1,0,11,1,1,2.444,6,0.166666666666667,0,1,0,0.812,"",NA,NA,NA
"6455","bullet","walkway",11,1,12,1,66,1.855,33,0.916666666666667,1,1,1,1.144,"walkway",1,NA,5.651
"6455","glue","force",11,1,13,1,48,3.084,11,0.305555555555556,1,1,1,0.745,"force",1,NA,4.6
"6455","find","clown",2,0,14,1,1,2.04,8,0.222222222222222,0,1,0,2.948,"",NA,NA,NA
"6455","date","laugh",12,1,15,1,76,2.313,13,0.361111111111111,1,1,1,0.652,"laugh",1,NA,9.69
"6455","want","ascent",10,1,16,1,65,2.649,23,0.638888888888889,1,1,1,0.747,"ascent",1,NA,5.567
"6455","port","cinema",2,0,17,1,1,2.701,7,0.194444444444444,0,1,0,1.67,"",NA,NA,NA
"6455","capital","figure",3,0,18,1,50,3.953,16,0.444444444444444,1,1,1,0.889,"SKIP",0,NA,16.912
"6455","link","crisis",12,1,19,1,70,4.761,35,0.972222222222222,0,1,0,0.946,"",NA,NA,NA
"6455","knock","otter",12,1,20,1,55,2.538,14,0.388888888888889,1,1,1,0.679,"otter",1,NA,4.637
"6455","need","faucet",11,1,21,1,60,7.981,20,0.555555555555556,1,1,1,1.207,"SKIP",0,NA,6.833
"6455","fee","chowder",3,0,22,1,1,2.667,34,0.944444444444444,0,1,0,0.662,"",NA,NA,NA
"6455","mill","feast",12,1,23,1,67,3,21,0.583333333333333,1,1,1,1.266,"feast",1,NA,3.865
"6455","visit","glove",2,0,24,1,1,2.22,32,0.888888888888889,0,1,0,1.315,"",NA,NA,NA
"6455","bleach","ruin",10,1,25,1,53,2.388,9,0.25,1,1,1,1.579,"ruin",1,NA,3.543
"6455","calf","annoy",2,0,26,1,1,4.938,19,0.527777777777778,0,1,0,0.695,"",NA,NA,NA
"6455","fan","feature",1,0,27,1,1,2.153,3,0.0833333333333333,0,1,0,2.691,"",NA,NA,NA
"6455","chicken","beet",1,0,28,1,78,2.191,15,0.416666666666667,0,1,0,0.827,"",NA,NA,NA
"6455","shrink","mafia",10,1,29,1,51,2.033,10,0.277777777777778,1,1,1,0.809,"mafia",1,NA,6.394
"6455","pork","emperor",10,1,30,1,72,4.036,18,0.5,1,1,1,0.989,"emperor",1,NA,4.921
"6455","remind","foam",2,0,31,1,1,2.12,12,0.333333333333333,0,1,0,0.782,"",NA,NA,NA
"6455","bias","sirloin",1,0,32,1,1,2.286,4,0.111111111111111,0,1,0,1.376,"",NA,NA,NA
"6455","caring","skirt",1,0,33,1,1,2.319,26,0.722222222222222,0,1,0,0.907,"",NA,NA,NA
"6455","bacon","feud",3,0,34,1,9,2.264,2,0.0555555555555556,1,1,1,5.313,"feud",1,NA,17.189
"6455","prison","loaf",3,0,35,1,61,1.657,24,0.666666666666667,0,1,0,0.867,"",NA,NA,NA
"6455","copy","bedroom",3,0,36,1,1,1.923,30,0.833333333333333,0,1,0,0.657,"",NA,NA,NA
"6504","prison","loaf",3,0,1,1,81,3.315,14,0.388888888888889,0,0,1,3.595,"",NA,NA,NA
"6504","replace","roach",11,1,2,1,88,2.9,4,0.111111111111111,0,0,1,8.332,"",NA,NA,NA
"6504","caring","skirt",1,0,3,1,12,3.01,26,0.722222222222222,1,0,0,1.529,"knock",0,NA,23.977
"6504","plant","worm",1,0,4,1,6,5.033,21,0.583333333333333,1,0,0,1.862,"bleach",0,NA,44.308
"6504","mill","feast",12,1,5,1,82,2.411,33,0.916666666666667,1,0,0,2.739,"feast",1,NA,11.765
"6504","knock","otter",12,1,6,1,94,2.219,24,0.666666666666667,0,0,1,1.284,"",NA,NA,NA
"6504","bleach","ruin",10,1,7,1,86,3.467,6,0.166666666666667,0,0,1,1.769,"",NA,NA,NA
"6504","bacon","feud",3,0,8,1,26,3.573,30,0.833333333333333,1,0,0,5.107,"feud",1,NA,5.235
"6504","anger","decay",1,0,9,1,5,2.857,13,0.361111111111111,0,0,1,1.499,"",NA,NA,NA
"6504","calf","annoy",2,0,10,1,12,3.167,27,0.75,1,0,0,4.757,"glue",0,NA,8.418
"6504","grip","beach",12,1,11,1,85,2.616,36,1,1,0,0,1.157,"beach",1,NA,8.227
"6504","pea","bathtub",12,1,12,1,97,2.112,23,0.638888888888889,0,0,1,1.481,"",NA,NA,NA
"6504","fee","chowder",3,0,13,1,18,2.989,7,0.194444444444444,1,0,0,3.273,"need",0,NA,12.081
"6504","bias","sirloin",1,0,14,1,12,3.319,31,0.861111111111111,1,0,0,1.553,"link",0,NA,11.126
"6504","rock","milk",10,1,15,1,81,2.661,35,0.972222222222222,1,0,0,1.292,"milk",1,NA,5.664
"6504","link","crisis",12,1,16,1,80,3.436,3,0.0833333333333333,0,0,1,1.849,"",NA,NA,NA
"6504","want","ascent",10,1,17,1,77,3.643,16,0.444444444444444,0,0,1,1.165,"",NA,NA,NA
"6504","port","cinema",2,0,18,1,17,2.785,18,0.5,1,0,0,2.61,"wine",0,NA,5.185
"6504","need","faucet",11,1,19,1,85,2.732,12,0.333333333333333,0,0,1,1.177,"",NA,NA,NA
"6504","nerve","bumper",11,1,20,1,85,3.498,2,0.0555555555555556,0,0,1,8.094,"",NA,NA,NA
"6504","fan","feature",1,0,21,1,21,2.755,29,0.805555555555556,1,0,0,1.437,"link",0,NA,15.411
"6504","remind","foam",2,0,22,1,21,2.75,17,0.472222222222222,1,0,0,7.519,"nerve",0,NA,6.82
"6504","capital","figure",3,0,23,1,15,2.747,10,0.277777777777778,0,0,1,4.897,"",NA,NA,NA
"6504","visit","glove",2,0,24,1,18,3.455,11,0.305555555555556,1,0,0,2.979,"mill",0,NA,12.984
"6504","pork","emperor",10,1,25,1,91,3.968,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA
"6504","date","laugh",12,1,26,1,90,6.71,25,0.694444444444444,0,0,1,2.807,"",NA,NA,NA
"6504","process","joker",10,1,27,1,83,2.673,5,0.138888888888889,0,0,1,2.376,"",NA,NA,NA
"6504","biology","temper",2,0,28,1,22,2.661,32,0.888888888888889,1,0,0,1.85,"roast",0,NA,6.842
"6504","chicken","beet",1,0,29,1,20,4.315,28,0.777777777777778,1,0,0,1.517,"bleach",0,NA,17.63
"6504","find","clown",2,0,30,1,43,7.16,22,0.611111111111111,0,0,1,1.386,"",NA,NA,NA
"6504","bullet","walkway",11,1,31,1,82,1.884,34,0.944444444444444,1,0,0,1.673,"bumper",0,NA,5.895
"6504","glue","force",11,1,32,1,82,3.18,19,0.527777777777778,0,0,1,2.499,"",NA,NA,NA
"6504","shrink","mafia",10,1,33,1,90,3.447,9,0.25,0,0,1,1.474,"",NA,NA,NA
"6504","smother","surgery",3,0,34,1,24,3.315,8,0.222222222222222,1,0,0,1.297,"pea",0,NA,15.156
"6504","climax","saucer",11,1,35,1,82,4.699,20,0.555555555555556,0,0,1,2.427,"",NA,NA,NA
"6504","copy","bedroom",3,0,36,1,25,2.614,15,0.416666666666667,1,0,0,1.741,"replace",0,NA,5.851
"6523","chicken","beet",1,0,1,1,8,4.517,2,0.0555555555555556,0,1,0,5.934,"",NA,NA,NA
"6523","port","cinema",2,0,2,1,8,1.956,36,1,1,1,1,0.663,"saucer",0,NA,5.947
"6523","smother","surgery",3,0,3,1,20,3.721,23,0.638888888888889,1,1,1,0.771,"surgery",1,NA,8.601
"6523","bias","sirloin",1,0,4,1,11,1.915,9,0.25,0,1,0,1.151,"",NA,NA,NA
"6523","climax","saucer",11,1,5,1,7,2.317,5,0.138888888888889,0,1,0,1.047,"",NA,NA,NA
"6523","plant","worm",1,0,6,1,39,3.361,1,0.0277777777777778,1,1,1,-99,"worm",1,NA,3.625
"6523","date","laugh",12,1,7,1,9,1.617,35,0.972222222222222,1,1,1,1.049,"laugh",1,NA,3.567
"6523","nerve","bumper",11,1,8,1,10,1.715,3,0.0833333333333333,0,1,0,0.878,"",NA,NA,NA
"6523","replace","roach",11,1,9,1,14,2.242,22,0.611111111111111,1,1,1,1.117,"roach",1,NA,3.276
"6523","fan","feature",1,0,10,1,18,2.76,21,0.583333333333333,1,1,1,0.641,"future",0,NA,8.355
"6523","bullet","walkway",11,1,11,1,8,2.565,25,0.694444444444444,0,1,0,1.16,"",NA,NA,NA
"6523","pea","bathtub",12,1,12,1,9,1.681,6,0.166666666666667,0,1,0,1.543,"",NA,NA,NA
"6523","calf","annoy",2,0,13,1,15,2.079,30,0.833333333333333,1,1,1,1.49,"annoy",1,NA,4.795
"6523","bacon","feud",3,0,14,1,15,2.935,24,0.666666666666667,1,1,1,1.18,"pea",0,NA,11.621
"6523","pork","emperor",10,1,15,1,7,2.961,16,0.444444444444444,0,1,0,0.871,"",NA,NA,NA
"6523","visit","glove",2,0,16,1,5,2.29,13,0.361111111111111,0,1,0,0.917,"",NA,NA,NA
"6523","bleach","ruin",10,1,17,1,22,4.651,14,0.388888888888889,1,1,1,1.033,"ruin",1,NA,3.007
"6523","glue","force",11,1,18,1,9,4.388,11,0.305555555555556,1,1,1,0.793,"force",1,NA,3.76
"6523","need","faucet",11,1,19,1,8,2.886,8,0.222222222222222,0,1,0,0.778,"",NA,NA,NA
"6523","process","joker",10,1,20,1,6,1.623,7,0.194444444444444,0,1,0,1.057,"",NA,NA,NA
"6523","grip","beach",12,1,21,1,6,2.094,18,0.5,0,1,0,1.057,"",NA,NA,NA
"6523","mill","feast",12,1,22,1,7,1.475,20,0.555555555555556,0,1,0,0.787,"",NA,NA,NA
"6523","anger","decay",1,0,23,1,12,3.276,19,0.527777777777778,1,1,1,0.933,"decay",1,NA,4.543
"6523","remind","foam",2,0,24,1,8,2.718,33,0.916666666666667,0,1,0,1.637,"",NA,NA,NA
"6523","shrink","mafia",10,1,25,1,6,1.947,29,0.805555555555556,0,1,0,0.904,"",NA,NA,NA
"6523","knock","otter",12,1,26,1,14,1.646,32,0.888888888888889,1,1,1,0.663,"otter",1,NA,3.682
"6523","want","ascent",10,1,27,1,10,3.02,27,0.75,1,1,1,0.779,"ascent",1,NA,3.603
"6523","rock","milk",10,1,28,1,9,1.847,28,0.777777777777778,0,1,0,0.987,"",NA,NA,NA
"6523","caring","skirt",1,0,29,1,6,2.62,26,0.722222222222222,0,1,0,1.111,"",NA,NA,NA
"6523","fee","chowder",3,0,30,1,6,2.726,12,0.333333333333333,0,1,0,2.825,"",NA,NA,NA
"6523","find","clown",2,0,31,1,12,2.769,4,0.111111111111111,1,1,1,1.253,"clown",1,NA,3.994
"6523","link","crisis",12,1,32,1,23,5.54,15,0.416666666666667,1,1,1,0.825,"crisis",1,NA,3.557
"6523","copy","bedroom",3,0,33,1,12,2.378,10,0.277777777777778,1,1,1,0.957,"bedroom",1,NA,4.069
"6523","biology","temper",2,0,34,1,8,3.244,31,0.861111111111111,1,1,1,0.664,"temper",1,NA,3.289
"6523","capital","figure",3,0,35,1,10,1.702,17,0.472222222222222,0,1,0,1.047,"",NA,NA,NA
"6523","prison","loaf",3,0,36,1,12,2.449,34,0.944444444444444,1,1,1,0.685,"loaf",1,NA,3.173
"6552","link","crisis",12,1,1,1,24,1.313,34,0.944444444444444,1,0,0,0.616,"faucet",0,NA,6.665
"6552","copy","bedroom",3,0,2,1,38,1.697,19,0.527777777777778,0,0,1,0.959,"",NA,NA,NA
"6552","remind","foam",2,0,3,1,12,2.151,3,0.0833333333333333,1,0,0,1.657,"roach",0,NA,3.619
"6552","calf","annoy",2,0,4,1,41,1.768,24,0.666666666666667,0,0,1,0.778,"",NA,NA,NA
"6552","process","joker",10,1,5,1,57,1.738,15,0.416666666666667,0,0,1,0.769,"",NA,NA,NA
"6552","smother","surgery",3,0,6,1,57,1.434,12,0.333333333333333,0,0,1,0.939,"",NA,NA,NA
"6552","fee","chowder",3,0,7,1,7,1.778,14,0.388888888888889,1,0,0,0.766,"fair",0,NA,7.248
"6552","pea","bathtub",12,1,8,1,22,1.776,9,0.25,1,0,0,0.828,"bathtub",1,NA,6.346
"6552","pork","emperor",10,1,9,1,67,1.636,7,0.194444444444444,0,0,1,1.222,"",NA,NA,NA
"6552","visit","glove",2,0,10,1,24,1.869,4,0.111111111111111,1,0,0,1.495,"boat",0,NA,3.525
"6552","knock","otter",12,1,11,1,40,1.524,22,0.611111111111111,1,0,0,1.848,"nerve",0,NA,6.366
"6552","mill","feast",12,1,12,1,55,1.242,35,0.972222222222222,0,0,1,0.788,"",NA,NA,NA
"6552","need","faucet",11,1,13,1,15,1.403,26,0.722222222222222,1,0,0,0.868,"skip",0,NA,8.115
"6552","shrink","mafia",10,1,14,1,56,1.394,21,0.583333333333333,0,0,1,0.807,"",NA,NA,NA
"6552","biology","temper",2,0,15,1,56,1.434,8,0.222222222222222,0,0,1,1.303,"",NA,NA,NA
"6552","date","laugh",12,1,16,1,74,2.142,30,0.833333333333333,0,0,1,0.586,"",NA,NA,NA
"6552","bleach","ruin",10,1,17,1,70,6.871,1,0.0277777777777778,0,0,1,-99,"",NA,NA,NA
"6552","fan","feature",1,0,18,1,86,1.92,13,0.361111111111111,0,0,1,0.747,"",NA,NA,NA
"6552","rock","milk",10,1,19,1,34,1.312,36,1,0,0,1,1.09,"",NA,NA,NA
"6552","find","clown",2,0,20,1,68,1.83,11,0.305555555555556,0,0,1,0.666,"",NA,NA,NA
"6552","plant","worm",1,0,21,1,85,1.737,17,0.472222222222222,0,0,1,0.787,"",NA,NA,NA
"6552","glue","force",11,1,22,1,69,1.738,28,0.777777777777778,0,0,1,0.727,"",NA,NA,NA
"6552","anger","decay",1,0,23,1,72,1.475,16,0.444444444444444,0,0,1,0.918,"",NA,NA,NA
"6552","bacon","feud",3,0,24,1,22,1.505,10,0.277777777777778,1,0,0,0.949,"beet",0,NA,7.076
"6552","prison","loaf",3,0,25,1,22,1.454,20,0.555555555555556,1,0,0,0.625,"roast",0,NA,4.032
"6552","grip","beach",12,1,26,1,30,1.413,25,0.694444444444444,1,0,0,1.06,"annoy",0,NA,4.75
"6552","bias","sirloin",1,0,27,1,14,2.073,18,0.5,1,0,0,0.867,"skip",0,NA,5.699
"6552","capital","figure",3,0,28,1,75,1.324,27,0.75,0,0,1,0.757,"",NA,NA,NA
"6552","replace","roach",11,1,29,1,41,1.293,31,0.861111111111111,1,0,0,0.706,"roach",1,NA,9.427
"6552","caring","skirt",1,0,30,1,17,1.808,6,0.166666666666667,1,0,0,1.082,"skip",0,NA,6.022
"6552","port","cinema",2,0,31,1,36,1.756,29,0.805555555555556,1,0,0,0.767,"skip",0,NA,6.668
"6552","nerve","bumper",11,1,32,1,41,1.333,23,0.638888888888889,1,0,0,0.717,"knock",0,NA,2.667
"6552","climax","saucer",11,1,33,1,33,1.543,33,0.916666666666667,1,0,0,0.758,"saucer",1,NA,3.527
"6552","bullet","walkway",11,1,34,1,66,1.748,5,0.138888888888889,0,0,1,0.826,"",NA,NA,NA
"6552","want","ascent",10,1,35,1,20,1.868,2,0.0555555555555556,1,0,0,1.899,"skip",0,NA,4.254
"6552","chicken","beet",1,0,36,1,38,1.968,32,0.888888888888889,1,0,0,0.868,"beet",1,NA,3.932
"6563","date","laugh",12,1,1,1,55,1.905,5,0.138888888888889,0,1,0,0.814,"",NA,NA,NA
"6563","bullet","walkway",11,1,2,1,55,1.856,22,0.611111111111111,1,1,1,3.406,"walkway",1,NA,21.797
"6563","want","ascent",10,1,3,1,53,1.799,32,0.888888888888889,1,1,1,0.943,"ascent",1,NA,15.72
"6563","biology","temper",2,0,4,1,54,1.727,6,0.166666666666667,0,1,0,1.318,"",NA,NA,NA
"6563","grip","beach",12,1,5,1,53,1.755,4,0.111111111111111,0,1,0,4.04,"",NA,NA,NA
"6563","caring","skirt",1,0,6,1,56,1.866,35,0.972222222222222,1,1,1,1.022,"skirt",1,NA,15.275
"6563","bias","sirloin",1,0,7,1,53,1.976,10,0.277777777777778,0,1,0,1.004,"",NA,NA,NA
"6563","shrink","mafia",10,1,8,1,55,1.946,30,0.833333333333333,1,1,1,0.993,"mafia",1,NA,18.97
"6563","capital","figure",3,0,9,1,55,2.173,28,0.777777777777778,1,1,1,1.01,"figure",1,NA,15.199
"6563","knock","otter",12,1,10,1,54,2.459,3,0.0833333333333333,0,1,0,3.255,"",NA,NA,NA
"6563","process","joker",10,1,11,1,55,1.834,18,0.5,0,1,0,1.308,"",NA,NA,NA
"6563","fee","chowder",3,0,12,1,55,1.809,14,0.388888888888889,0,1,0,1.583,"",NA,NA,NA
"6563","visit","glove",2,0,13,1,53,2.028,26,0.722222222222222,1,1,1,1.061,"glove",1,NA,10.002
"6563","bacon","feud",3,0,14,1,55,1.699,13,0.361111111111111,0,1,0,1.114,"",NA,NA,NA
"6563","link","crisis",12,1,15,1,53,2.086,7,0.194444444444444,0,1,0,0.976,"",NA,NA,NA
"6563","calf","annoy",2,0,16,1,54,1.7,21,0.583333333333333,1,1,1,1.199,"annoy",1,NA,13.905
"6563","climax","saucer",11,1,17,1,55,1.925,16,0.444444444444444,0,1,0,0.954,"",NA,NA,NA
"6563","nerve","bumper",11,1,18,1,56,1.76,23,0.638888888888889,1,1,1,1.094,"bumper",1,NA,14.768
"6563","need","faucet",11,1,19,1,53,3.472,20,0.555555555555556,1,1,1,7.155,"faucet",1,NA,14.198
"6563","glue","force",11,1,20,1,54,1.759,24,0.666666666666667,1,1,1,1.594,"force",1,NA,12.155
"6563","pea","bathtub",12,1,21,1,56,1.979,33,0.916666666666667,1,1,1,0.915,"bathtub",1,NA,23.075
"6563","smother","surgery",3,0,22,1,55,1.573,31,0.861111111111111,1,1,1,1.051,"surgery",1,NA,16.116
"6563","bleach","ruin",10,1,23,1,53,2.332,8,0.222222222222222,0,1,0,1.041,"",NA,NA,NA
"6563","rock","milk",10,1,24,1,56,2.162,36,1,1,1,1,0.965,"milk",1,NA,16.526
"6563","copy","bedroom",3,0,25,1,53,2.419,2,0.0555555555555556,0,1,0,5.33,"",NA,NA,NA
"6563","mill","feast",12,1,26,1,58,2.299,25,0.694444444444444,1,1,1,1.533,"feast",1,NA,15.182
"6563","find","clown",2,0,27,1,53,3.645,1,0.0277777777777778,0,1,0,-99,"",NA,NA,NA
"6563","fan","feature",1,0,28,1,53,2.287,9,0.25,0,1,0,1.515,"",NA,NA,NA
"6563","port","cinema",2,0,29,1,54,2.195,27,0.75,1,1,1,3.343,"cinema",1,NA,17.864
"6563","plant","worm",1,0,30,1,54,1.68,15,0.416666666666667,0,1,0,1.634,"",NA,NA,NA
"6563","pork","emperor",10,1,31,1,56,1.663,34,0.944444444444444,1,1,1,0.978,"emperor",1,NA,20.22
"6563","chicken","beet",1,0,32,1,55,2.195,11,0.305555555555556,0,1,0,1.565,"",NA,NA,NA
"6563","anger","decay",1,0,33,1,55,1.708,19,0.527777777777778,1,1,1,1.105,"decay",1,NA,12.214
"6563","replace","roach",11,1,34,1,56,2.192,17,0.472222222222222,0,1,0,1.526,"",NA,NA,NA
"6563","remind","foam",2,0,35,1,55,1.903,12,0.333333333333333,0,1,0,1.09,"",NA,NA,NA
"6563","prison","loaf",3,0,36,1,53,1.767,29,0.805555555555556,1,1,1,0.86,"loaf",1,NA,11.391
"6600","fee","chowder",3,0,1,1,1,2.269,16,0.444444444444444,1,0,0,0.942,"milk",0,NA,14
"6600","bullet","walkway",11,1,2,1,83,1.654,20,0.555555555555556,0,0,1,1.062,"",NA,NA,NA
"6600","nerve","bumper",11,1,3,1,71,3.6,3,0.0833333333333333,0,0,1,2.572,"",NA,NA,NA
"6600","port","cinema",2,0,4,1,1,3.171,1,0.0277777777777778,1,0,0,-99,"saucer",0,NA,11.304
"6600","need","faucet",11,1,5,1,76,2.085,22,0.611111111111111,0,0,1,1.475,"",NA,NA,NA
"6600","shrink","mafia",10,1,6,1,92,1.777,13,0.361111111111111,0,0,1,1.032,"",NA,NA,NA
"6600","replace","roach",11,1,7,1,88,2.37,5,0.138888888888889,0,0,1,1.366,"",NA,NA,NA
"6600","copy","bedroom",3,0,8,1,1,2.08,30,0.833333333333333,1,0,0,0.91,"bedroom",1,NA,4.969
"6600","climax","saucer",11,1,9,1,86,1.97,28,0.777777777777778,0,0,1,0.784,"",NA,NA,NA
