"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt"
"5006","date","laugh",37,2,14,3.014,10,0.25,1,0,0,0.735,"movie",0,NA,4.631
"5006","prison","loaf",38,2,18,2.822,15,0.375,1,1,1,1.031,"guard",0,NA,4.079
"5006","bullet","walkway",39,2,16,2.462,12,0.3,1,0,0,0.608,"target",0,NA,4.854
"5006","find","clown",40,2,16,4.758,11,0.275,1,0,0,1.061,"finality",0,NA,5.535
"5006","link","crisis",1,3,23,2.198,23,0.575,0,1,0,0.661,"",NA,NA,NA
"5006","find","clown",2,3,16,4.758,11,0.275,1,0,0,1.061,"finality",0,NA,10.158
"5006","pea","bathtub",3,3,17,2.615,13,0.325,0,1,0,0.732,"",NA,NA,NA
"5006","biology","temper",4,3,7,2.422,4,0.1,1,1,1,1.358,"matter",0,NA,4.55
"5006","bullet","walkway",5,3,16,2.462,12,0.3,1,0,0,0.608,"house",0,NA,6.143
"5006","replace","roach",6,3,13,2.716,8,0.2,1,0,0,1.424,"object",0,NA,11.638
"5006","copy","bedroom",7,3,20,2.335,18,0.45,1,1,1,0.741,"reward",0,NA,8.214
"5006","date","laugh",8,3,14,3.014,10,0.25,1,0,0,0.735,"movie",0,NA,4.984
"5006","bias","sirloin",9,3,100,3.352,32,0.8,0,0,1,0.71,"",NA,NA,NA
"5006","shrink","mafia",10,3,25,2.614,25,0.625,0,1,0,0.582,"",NA,NA,NA
"5006","risk","zero",11,3,100,3.788,38,0.95,0,0,1,0.6,"",NA,NA,NA
"5006","process","joker",12,3,19,1.814,17,0.425,1,1,1,0.55,"renew",0,NA,5.61
"5006","rock","milk",13,3,100,2.225,35,0.875,0,0,1,0.783,"",NA,NA,NA
"5006","capital","figure",14,3,21,2.23,20,0.5,1,1,1,0.599,"dock",0,NA,23.06
"5006","climax","saucer",15,3,19,2.517,16,0.4,0,1,0,0.703,"",NA,NA,NA
"5006","caring","skirt",16,3,100,3.198,37,0.925,0,1,0,2.894,"",NA,NA,NA
"5006","glue","force",17,3,100,3.95,34,0.85,0,0,1,1.054,"",NA,NA,NA
"5006","banner","glide",18,3,11,4.557,7,0.175,1,0,0,0.621,"field",0,NA,4.155
"5006","anger","decay",19,3,36,4.007,30,0.75,0,0,1,0.646,"",NA,NA,NA
"5006","fee","chowder",20,3,18,2.232,14,0.35,0,1,0,0.711,"",NA,NA,NA
"5006","plant","worm",21,3,7,2.086,3,0.075,1,0,0,0.799,"process",0,NA,5.62
"5006","fan","feature",22,3,100,2.655,39,0.975,0,0,1,0.582,"",NA,NA,NA
"5006","want","ascent",23,3,4,2.312,1,0.025,1,1,1,0.654,"pocket",0,NA,7.267
"5006","collect","loyalty",24,3,25,2.438,26,0.65,0,1,0,0.638,"",NA,NA,NA
"5006","bacon","feud",25,3,100,2.326,40,1,0,0,1,0.67,"",NA,NA,NA
"5006","port","cinema",26,3,36,8.82,29,0.725,1,1,1,9.212,"reward",0,NA,4.9
"5006","pork","emperor",27,3,22,4.348,21,0.525,1,1,1,0.766,"otter",0,NA,3.982
"5006","visit","glove",28,3,13,2.398,9,0.225,1,0,0,0.558,"renew",0,NA,3.566
"5006","calf","annoy",29,3,100,3.342,36,0.9,0,0,1,0.662,"",NA,NA,NA
"5006","prison","loaf",30,3,18,2.822,15,0.375,1,1,1,1.031,"protect",0,NA,4.166
"5006","forest","knob",31,3,30,3.182,28,0.7,0,1,0,0.758,"",NA,NA,NA
"5006","knock","otter",32,3,22,2.358,22,0.55,1,1,1,1.055,"otter",1,NA,3.756
"5006","smother","surgery",33,3,10,2.31,5,0.125,1,0,0,0.678,"calf",0,NA,5.351
"5006","chicken","beet",34,3,100,3.559,33,0.825,0,0,1,0.598,"",NA,NA,NA
"5006","bleach","ruin",35,3,25,3.318,27,0.675,0,1,0,0.575,"",NA,NA,NA
"5006","remind","foam",36,3,24,2.751,24,0.6,0,1,0,1.013,"",NA,NA,NA
"5006","need","faucet",37,3,20,2.126,19,0.475,1,1,1,0.71,"cover",0,NA,5.195
"5006","grip","beach",38,3,64,7.022,31,0.775,0,0,1,0.63,"",NA,NA,NA
"5006","nerve","bumper",39,3,7,2.95,2,0.05,1,0,0,0.649,"replace",0,NA,5.642
"5006","mill","feast",40,3,10,2.166,6,0.15,1,0,0,0.778,"creek",0,NA,5.062
"5195","biology","temper",1,1,88,2.591,39,0.975,1,1,1,1.847,"Temper",0,NA,9.682
"5195","need","faucet",2,1,63,9.743,13,0.325,1,0,0,5.381,"faucet",1,NA,15.535
"5195","visit","glove",3,1,74,5.111,27,0.675,1,1,1,0.927,"glove",1,NA,6.357
"5195","forest","knob",4,1,79,1.67,32,0.8,1,0,0,0.503,"knob",1,NA,7.588
"5195","glue","force",5,1,68,6.176,17,0.425,0,0,1,0.583,"",NA,NA,NA
"5195","bleach","ruin",6,1,77,1.951,30,0.75,1,0,0,0.678,"ruin",1,NA,13.174
"5195","want","ascent",7,1,73,4.911,24,0.6,1,0,0,5.334,"accent",0,NA,8.581
"5195","pork","emperor",8,1,75,2.055,29,0.725,1,0,0,0.6,"emperor",1,NA,17.875
"5195","bullet","walkway",9,1,69,4.912,20,0.5,0,0,1,0.59,"",NA,NA,NA
"5195","caring","skirt",10,1,79,3.143,31,0.775,1,1,1,0.686,"skirt",1,NA,14.199
"5195","nerve","bumper",11,1,21,3.479,2,0.05,0,1,0,0.581,"",NA,NA,NA
"5195","shrink","mafia",12,1,75,2.423,28,0.7,1,0,0,0.991,"mafia",1,NA,12.676
"5195","date","laugh",13,1,41,10.679,9,0.225,0,1,0,0.839,"",NA,NA,NA
"5195","calf","annoy",14,1,82,6.975,35,0.875,1,1,1,3.607,"figure",0,NA,7.928
"5195","port","cinema",15,1,29,2.983,6,0.15,0,1,0,0.743,"",NA,NA,NA
"5195","bias","sirloin",16,1,65,7.543,15,0.375,0,0,1,0.711,"",NA,NA,NA
"5195","prison","loaf",17,1,73,13.087,22,0.55,0,0,1,0.871,"",NA,NA,NA
"5195","collect","loyalty",18,1,48,9.192,12,0.3,1,0,0,0.759,"annoy",0,NA,16.518
"5195","replace","roach",19,1,32,3.135,7,0.175,0,1,0,0.743,"",NA,NA,NA
"5195","copy","bedroom",20,1,68,1.774,18,0.45,1,0,0,0.687,"bedroom",1,NA,10.467
"5195","grip","beach",21,1,73,5.311,23,0.575,0,0,1,0.783,"",NA,NA,NA
"5195","mill","feast",22,1,69,1.942,19,0.475,0,0,1,1.255,"",NA,NA,NA
"5195","climax","saucer",23,1,23,2.549,4,0.1,0,1,0,0.655,"",NA,NA,NA
"5195","fee","chowder",24,1,37,7.607,8,0.2,0,1,0,0.607,"",NA,NA,NA
"5195","rock","milk",25,1,83,9.054,36,0.9,1,1,1,5.215,"mill",0,NA,11.617
"5195","find","clown",26,1,42,8.751,10,0.25,0,1,0,0.862,"",NA,NA,NA
"5195","smother","surgery",27,1,22,9.448,3,0.075,0,1,0,0.623,"",NA,NA,NA
"5195","pea","bathtub",28,1,13,2.223,1,0.025,0,1,0,0.695,"",NA,NA,NA
"5195","process","joker",29,1,68,5.366,16,0.4,0,0,1,0.991,"",NA,NA,NA
"5195","link","crisis",30,1,74,6.231,25,0.625,0,0,1,0.766,"",NA,NA,NA
"5195","knock","otter",31,1,87,2.536,38,0.95,1,1,1,1.568,"otter",1,NA,7.185
"5195","chicken","beet",32,1,83,2.118,37,0.925,1,1,1,1.087,"worm",0,NA,18.939
"5195","remind","foam",33,1,64,5.703,14,0.35,0,0,1,0.655,"",NA,NA,NA
"5195","banner","glide",34,1,74,4.383,26,0.65,1,1,1,0.703,"glide",1,NA,17.052
"5195","bacon","feud",35,1,89,2.696,40,1,1,1,1,0.623," feud",0,NA,6.347
"5195","anger","decay",36,1,81,8.719,34,0.85,1,1,1,2.928,"biology",0,NA,9.921
"5195","fan","feature",37,1,27,8.367,5,0.125,0,1,0,1.008,"",NA,NA,NA
"5195","plant","worm",38,1,42,9.383,11,0.275,1,0,0,0.743,"worm",1,NA,9.78
"5195","capital","figure",39,1,70,2.71,21,0.525,0,0,1,0.632,"",NA,NA,NA
"5195","risk","zero",40,1,80,1.671,33,0.825,1,0,0,0.703,"zero",1,NA,12.63
"5195","smother","surgery",1,2,22,9.448,3,0.075,0,1,0,0.623,"",NA,NA,NA
"5195","find","clown",2,2,42,8.751,10,0.25,0,1,0,0.862,"",NA,NA,NA
"5195","visit","glove",3,2,74,5.111,27,0.675,1,1,1,0.927,"glove",1,NA,18.934
"5195","glue","force",4,2,68,6.176,17,0.425,0,0,1,0.583,"",NA,NA,NA
"5195","want","ascent",5,2,73,4.911,24,0.6,1,0,0,5.334,"accent",0,NA,9.154
"5195","process","joker",6,2,68,5.366,16,0.4,0,0,1,0.991,"",NA,NA,NA
"5195","bullet","walkway",7,2,69,4.912,20,0.5,0,0,1,0.59,"",NA,NA,NA
"5195","risk","zero",8,2,80,1.671,33,0.825,1,0,0,0.703,"zero",1,NA,7.594
"5195","capital","figure",9,2,70,2.71,21,0.525,0,0,1,0.632,"",NA,NA,NA
"5195","climax","saucer",10,2,23,2.549,4,0.1,0,1,0,0.655,"",NA,NA,NA
"5195","biology","temper",11,2,88,2.591,39,0.975,1,1,1,1.847,"temper",1,NA,4.214
"5195","need","faucet",12,2,63,9.743,13,0.325,1,0,0,5.381,"faucet",1,NA,15.392
"5195","anger","decay",13,2,81,8.719,34,0.85,1,1,1,2.928,"sirloin",0,NA,25.859
"5195","forest","knob",14,2,79,1.67,32,0.8,1,0,0,0.503,"knob",1,NA,7.329
"5195","fan","feature",15,2,27,8.367,5,0.125,0,1,0,1.008,"",NA,NA,NA
"5195","banner","glide",16,2,74,4.383,26,0.65,1,1,1,0.703,"saucer",0,NA,27.424
"5195","plant","worm",17,2,42,9.383,11,0.275,1,0,0,0.743,"worm",1,NA,4.449
"5195","calf","annoy",18,2,82,6.975,35,0.875,1,1,1,3.607,"annoy",1,NA,8.29
"5195","bias","sirloin",19,2,65,7.543,15,0.375,0,0,1,0.711,"",NA,NA,NA
"5195","nerve","bumper",20,2,21,3.479,2,0.05,0,1,0,0.581,"",NA,NA,NA
"5195","date","laugh",21,2,41,10.679,9,0.225,0,1,0,0.839,"",NA,NA,NA
"5195","replace","roach",22,2,32,3.135,7,0.175,0,1,0,0.743,"",NA,NA,NA
"5195","remind","foam",23,2,64,5.703,14,0.35,0,0,1,0.655,"",NA,NA,NA
"5195","caring","skirt",24,2,79,3.143,31,0.775,1,1,1,0.686,"skirt",1,NA,12.376
"5195","rock","milk",25,2,83,9.054,36,0.9,1,1,1,5.215,"mill",0,NA,4.502
"5195","mill","feast",26,2,69,1.942,19,0.475,0,0,1,1.255,"",NA,NA,NA
"5195","grip","beach",27,2,73,5.311,23,0.575,0,0,1,0.783,"",NA,NA,NA
"5195","port","cinema",28,2,29,2.983,6,0.15,0,1,0,0.743,"",NA,NA,NA
"5195","pork","emperor",29,2,75,2.055,29,0.725,1,0,0,0.6,"emperor",1,NA,18.804
"5195","fee","chowder",30,2,37,7.607,8,0.2,0,1,0,0.607,"",NA,NA,NA
"5195","shrink","mafia",31,2,75,2.423,28,0.7,1,0,0,0.991,"mafia",1,NA,3.197
"5195","copy","bedroom",32,2,68,1.774,18,0.45,1,0,0,0.687,"bedroom",1,NA,7.289
"5195","bleach","ruin",33,2,77,1.951,30,0.75,1,0,0,0.678,"ruin",1,NA,2.783
"5195","link","crisis",34,2,74,6.231,25,0.625,0,0,1,0.766,"",NA,NA,NA
"5195","collect","loyalty",35,2,48,9.192,12,0.3,1,0,0,0.759,"force",0,NA,32.006
"5195","prison","loaf",36,2,73,13.087,22,0.55,0,0,1,0.871,"",NA,NA,NA
"5195","chicken","beet",37,2,83,2.118,37,0.925,1,1,1,1.087,"annoy",0,NA,25.625
"5195","pea","bathtub",38,2,13,2.223,1,0.025,0,1,0,0.695,"",NA,NA,NA
"5195","bacon","feud",39,2,89,2.696,40,1,1,1,1,0.623,"feud",1,NA,25.345
"5195","knock","otter",40,2,87,2.536,38,0.95,1,1,1,1.568,"otter",1,NA,8.086
"5195","date","laugh",1,3,41,10.679,9,0.225,0,1,0,0.839,"",NA,NA,NA
"5195","replace","roach",2,3,32,3.135,7,0.175,0,1,0,0.743,"",NA,NA,NA
"5195","shrink","mafia",3,3,75,2.423,28,0.7,1,0,0,0.991,"mafia",1,NA,4.499
"5195","bias","sirloin",4,3,65,7.543,15,0.375,0,0,1,0.711,"",NA,NA,NA
"5195","climax","saucer",5,3,23,2.549,4,0.1,0,1,0,0.655,"",NA,NA,NA
"5195","pork","emperor",6,3,75,2.055,29,0.725,1,0,0,0.6,"emperor",1,NA,20.633
"5195","copy","bedroom",7,3,68,1.774,18,0.45,1,0,0,0.687,"bedroom",1,NA,4.545
"5195","banner","glide",8,3,74,4.383,26,0.65,1,1,1,0.703,"cinema",0,NA,24.618
"5195","caring","skirt",9,3,79,3.143,31,0.775,1,1,1,0.686,"skirt",1,NA,13.082
"5195","chicken","beet",10,3,83,2.118,37,0.925,1,1,1,1.087,"annoy",0,NA,8.379
"5195","remind","foam",11,3,64,5.703,14,0.35,0,0,1,0.655,"",NA,NA,NA
"5195","nerve","bumper",12,3,21,3.479,2,0.05,0,1,0,0.581,"",NA,NA,NA
"5195","biology","temper",13,3,88,2.591,39,0.975,1,1,1,1.847,"temper",1,NA,574.903
"5195","risk","zero",14,3,80,1.671,33,0.825,1,0,0,0.703,"zero",1,NA,6.036
"5195","plant","worm",15,3,42,9.383,11,0.275,1,0,0,0.743,"worm",1,NA,4.63
"5195","anger","decay",16,3,81,8.719,34,0.85,1,1,1,2.928,"crisis",0,NA,9.36
"5195","calf","annoy",17,3,82,6.975,35,0.875,1,1,1,3.607,"annoy",1,NA,7.381
"5195","prison","loaf",18,3,73,13.087,22,0.55,0,0,1,0.871,"",NA,NA,NA
"5195","bacon","feud",19,3,89,2.696,40,1,1,1,1,0.623,"feud",1,NA,6.818
"5195","port","cinema",20,3,29,2.983,6,0.15,0,1,0,0.743,"",NA,NA,NA
"5195","rock","milk",21,3,83,9.054,36,0.9,1,1,1,5.215,"mill",0,NA,4.191
"5195","visit","glove",22,3,74,5.111,27,0.675,1,1,1,0.927,"glove",1,NA,9.012
"5195","bullet","walkway",23,3,69,4.912,20,0.5,0,0,1,0.59,"",NA,NA,NA
"5195","want","ascent",24,3,73,4.911,24,0.6,1,0,0,5.334,"force",0,NA,14.587
"5195","fan","feature",25,3,27,8.367,5,0.125,0,1,0,1.008,"",NA,NA,NA
"5195","fee","chowder",26,3,37,7.607,8,0.2,0,1,0,0.607,"",NA,NA,NA
"5195","need","faucet",27,3,63,9.743,13,0.325,1,0,0,5.381,"faucet",1,NA,16.719
"5195","glue","force",28,3,68,6.176,17,0.425,0,0,1,0.583,"",NA,NA,NA
"5195","grip","beach",29,3,73,5.311,23,0.575,0,0,1,0.783,"",NA,NA,NA
"5195","mill","feast",30,3,69,1.942,19,0.475,0,0,1,1.255,"",NA,NA,NA
"5195","link","crisis",31,3,74,6.231,25,0.625,0,0,1,0.766,"",NA,NA,NA
"5195","bleach","ruin",32,3,77,1.951,30,0.75,1,0,0,0.678,"ruin",1,NA,6.555
"5195","knock","otter",33,3,87,2.536,38,0.95,1,1,1,1.568,"otter",1,NA,14.76
"5195","find","clown",34,3,42,8.751,10,0.25,0,1,0,0.862,"",NA,NA,NA
"5195","smother","surgery",35,3,22,9.448,3,0.075,0,1,0,0.623,"",NA,NA,NA
"5195","pea","bathtub",36,3,13,2.223,1,0.025,0,1,0,0.695,"",NA,NA,NA
"5195","collect","loyalty",37,3,48,9.192,12,0.3,1,0,0,0.759,"laugh",0,NA,11.244
"5195","forest","knob",38,3,79,1.67,32,0.8,1,0,0,0.503,"knob",1,NA,12.558
"5195","capital","figure",39,3,70,2.71,21,0.525,0,0,1,0.632,"",NA,NA,NA
"5195","process","joker",40,3,68,5.366,16,0.4,0,0,1,0.991,"",NA,NA,NA
"5550","replace","roach",1,1,10,6.287,16,0.4,1,1,1,1.271,"skip",0,NA,4.482
"5550","mill","feast",2,1,70,6.449,23,0.575,1,1,1,5.246,"feast",1,NA,3.679
"5550","grip","beach",3,1,9,8.767,4,0.1,1,0,0,0.567,"skip",0,NA,3.343
"5550","date","laugh",4,1,80,11.735,27,0.675,1,1,1,1.599,"laugh",1,NA,2.711
"5550","find","clown",5,1,10,6.518,9,0.225,1,0,0,1.047,"skip",0,NA,3.031
"5550","remind","foam",6,1,9,3.559,5,0.125,1,0,0,0.687,"skip",0,NA,2.751
"5550","collect","loyalty",7,1,9,4.135,6,0.15,1,0,0,0.695,"skip",0,NA,2.791
"5550","glue","force",8,1,80,6.551,28,0.7,1,1,1,1.375,"force",1,NA,2.375
"5550","nerve","bumper",9,1,80,4.67,29,0.725,1,1,1,1.255,"bumper",1,NA,4.487
"5550","bleach","ruin",10,1,84,6.919,32,0.8,0,0,1,1.047,"",NA,NA,NA
"5550","prison","loaf",11,1,89,5.559,36,0.9,0,0,1,1.191,"",NA,NA,NA
"5550","plant","worm",12,1,90,4.774,38,0.95,0,0,1,1.287,"",NA,NA,NA
"5550","capital","figure",13,1,10,5.767,14,0.35,0,1,0,0.655,"",NA,NA,NA
"5550","fan","feature",14,1,80,7.839,31,0.775,0,0,1,5.927,"",NA,NA,NA
"5550","want","ascent",15,1,19,8.407,20,0.5,0,1,0,0.623,"",NA,NA,NA
"5550","calf","annoy",16,1,70,5.783,24,0.6,1,1,1,0.711,"annoyed",0,NA,6.976
"5550","shrink","mafia",17,1,10,4.287,13,0.325,0,1,0,0.639,"",NA,NA,NA
"5550","forest","knob",18,1,85,6.151,33,0.825,0,0,1,1.239,"",NA,NA,NA
"5550","knock","otter",19,1,10,5.143,7,0.175,1,0,0,0.831,"skip",0,NA,4.602
"5550","smother","surgery",20,1,30,5.159,22,0.55,0,1,0,1.862,"",NA,NA,NA
"5550","pea","bathtub",21,1,20,8.143,21,0.525,1,1,1,0.831,"pool",0,NA,7.998
"5550","chicken","beet",22,1,90,5.782,39,0.975,0,0,1,0.727,"",NA,NA,NA
"5550","bullet","walkway",23,1,85,4.535,34,0.85,0,0,1,0.935,"",NA,NA,NA
"5550","copy","bedroom",24,1,9,4.248,1,0.025,1,0,0,0.702,"bedroom",1,NA,3.813
"5550","process","joker",25,1,10,4.223,8,0.2,1,0,0,1.047,"skip",0,NA,3.439
"5550","need","faucet",26,1,9,5.111,2,0.05,1,0,0,0.823,"skip",0,NA,5.655
"5550","anger","decay",27,1,15,6.67,19,0.475,0,1,0,1.391,"",NA,NA,NA
"5550","biology","temper",28,1,75,7.575,25,0.625,1,1,1,1.191,"temper",1,NA,5.486
"5550","fee","chowder",29,1,85,4.758,35,0.875,0,0,1,1.104,"",NA,NA,NA
"5550","climax","saucer",30,1,9,5.927,3,0.075,1,0,0,0.647,"skip",0,NA,7.094
"5550","rock","milk",31,1,80,4.527,30,0.75,1,1,1,1.103,"milk",1,NA,5.127
"5550","bacon","feud",32,1,79,6.431,26,0.65,1,1,1,0.671,"feud",1,NA,2.991
"5550","pork","emperor",33,1,90,2.727,40,1,0,0,1,0.719,"",NA,NA,NA
"5550","banner","glide",34,1,14,9.91,18,0.45,0,1,0,0.647,"",NA,NA,NA
"5550","caring","skirt",35,1,11,6.925,17,0.425,0,1,0,0.695,"",NA,NA,NA
"5550","link","crisis",36,1,10,3.518,12,0.3,0,1,0,0.656,"",NA,NA,NA
"5550","bias","sirloin",37,1,10,3.711,15,0.375,0,1,0,0.727,"",NA,NA,NA
"5550","visit","glove",38,1,10,5.599,11,0.275,0,1,0,0.831,"",NA,NA,NA
"5550","port","cinema",39,1,10,5.599,10,0.25,1,0,0,0.96,"skip",0,NA,3.662
"5550","risk","zero",40,1,90,8.463,37,0.925,0,0,1,7.231,"",NA,NA,NA
"5550","chicken","beet",1,2,90,5.782,39,0.975,0,0,1,0.727,"",NA,NA,NA
"5550","biology","temper",2,2,75,7.575,25,0.625,1,1,1,1.191,"temper",1,NA,4.154
"5550","bacon","feud",3,2,79,6.431,26,0.65,1,1,1,0.671,"feud",1,NA,2.591
"5550","collect","loyalty",4,2,9,4.135,6,0.15,1,0,0,0.695,"skip",0,NA,3.415
"5550","bias","sirloin",5,2,10,3.711,15,0.375,0,1,0,0.727,"",NA,NA,NA
"5550","need","faucet",6,2,9,5.111,2,0.05,1,0,0,0.823,"skip",0,NA,3.318
"5550","glue","force",7,2,80,6.551,28,0.7,1,1,1,1.375,"force",1,NA,2.935
"5550","nerve","bumper",8,2,80,4.67,29,0.725,1,1,1,1.255,"bumper",1,NA,4.591
"5550","fee","chowder",9,2,85,4.758,35,0.875,0,0,1,1.104,"",NA,NA,NA
"5550","remind","foam",10,2,9,3.559,5,0.125,1,0,0,0.687,"skip",0,NA,3.246
"5550","rock","milk",11,2,80,4.527,30,0.75,1,1,1,1.103,"milk",1,NA,2.783
"5550","grip","beach",12,2,9,8.767,4,0.1,1,0,0,0.567,"skip",0,NA,3.631
"5550","bleach","ruin",13,2,84,6.919,32,0.8,0,0,1,1.047,"",NA,NA,NA
"5550","link","crisis",14,2,10,3.518,12,0.3,0,1,0,0.656,"",NA,NA,NA
"5550","process","joker",15,2,10,4.223,8,0.2,1,0,0,1.047,"skip",0,NA,5.692
"5550","risk","zero",16,2,90,8.463,37,0.925,0,0,1,7.231,"",NA,NA,NA
"5550","smother","surgery",17,2,30,5.159,22,0.55,0,1,0,1.862,"",NA,NA,NA
"5550","capital","figure",18,2,10,5.767,14,0.35,0,1,0,0.655,"",NA,NA,NA
"5550","fan","feature",19,2,80,7.839,31,0.775,0,0,1,5.927,"",NA,NA,NA
"5550","prison","loaf",20,2,89,5.559,36,0.9,0,0,1,1.191,"",NA,NA,NA
"5550","visit","glove",21,2,10,5.599,11,0.275,0,1,0,0.831,"",NA,NA,NA
"5550","pork","emperor",22,2,90,2.727,40,1,0,0,1,0.719,"",NA,NA,NA
"5550","climax","saucer",23,2,9,5.927,3,0.075,1,0,0,0.647,"skip",0,NA,3.639
"5550","want","ascent",24,2,19,8.407,20,0.5,0,1,0,0.623,"",NA,NA,NA
"5550","shrink","mafia",25,2,10,4.287,13,0.325,0,1,0,0.639,"",NA,NA,NA
"5550","bullet","walkway",26,2,85,4.535,34,0.85,0,0,1,0.935,"",NA,NA,NA
"5550","date","laugh",27,2,80,11.735,27,0.675,1,1,1,1.599,"laugh",1,NA,3.441
"5550","port","cinema",28,2,10,5.599,10,0.25,1,0,0,0.96,"skip",0,NA,3.511
"5550","mill","feast",29,2,70,6.449,23,0.575,1,1,1,5.246,"feast",1,NA,2.536
"5550","banner","glide",30,2,14,9.91,18,0.45,0,1,0,0.647,"",NA,NA,NA
"5550","calf","annoy",31,2,70,5.783,24,0.6,1,1,1,0.711,"annoy",1,NA,4.278
"5550","pea","bathtub",32,2,20,8.143,21,0.525,1,1,1,0.831,"skip",0,NA,3.255
"5550","forest","knob",33,2,85,6.151,33,0.825,0,0,1,1.239,"",NA,NA,NA
"5550","copy","bedroom",34,2,9,4.248,1,0.025,1,0,0,0.702,"bedroom",1,NA,4.342
"5550","knock","otter",35,2,10,5.143,7,0.175,1,0,0,0.831,"skip",0,NA,4.239
"5550","replace","roach",36,2,10,6.287,16,0.4,1,1,1,1.271,"skip",0,NA,4.127
"5550","plant","worm",37,2,90,4.774,38,0.95,0,0,1,1.287,"",NA,NA,NA
"5550","caring","skirt",38,2,11,6.925,17,0.425,0,1,0,0.695,"",NA,NA,NA
"5550","find","clown",39,2,10,6.518,9,0.225,1,0,0,1.047,"skip",0,NA,8.516
"5550","anger","decay",40,2,15,6.67,19,0.475,0,1,0,1.391,"",NA,NA,NA
"5550","smother","surgery",1,3,30,5.159,22,0.55,0,1,0,1.862,"",NA,NA,NA
"5550","banner","glide",2,3,14,9.91,18,0.45,0,1,0,0.647,"",NA,NA,NA
"5550","caring","skirt",3,3,11,6.925,17,0.425,0,1,0,0.695,"",NA,NA,NA
"5550","shrink","mafia",4,3,10,4.287,13,0.325,0,1,0,0.639,"",NA,NA,NA
"5550","pork","emperor",5,3,90,2.727,40,1,0,0,1,0.719,"",NA,NA,NA
"5550","rock","milk",6,3,80,4.527,30,0.75,1,1,1,1.103,"milk",1,NA,4.501
"5550","want","ascent",7,3,19,8.407,20,0.5,0,1,0,0.623,"",NA,NA,NA
"5550","link","crisis",8,3,10,3.518,12,0.3,0,1,0,0.656,"",NA,NA,NA
"5550","fan","feature",9,3,80,7.839,31,0.775,0,0,1,5.927,"",NA,NA,NA
"5550","pea","bathtub",10,3,20,8.143,21,0.525,1,1,1,0.831,"skip",0,NA,3.916
"5550","find","clown",11,3,10,6.518,9,0.225,1,0,0,1.047,"skip",0,NA,3.472
"5550","grip","beach",12,3,9,8.767,4,0.1,1,0,0,0.567,"skip",0,NA,3.231
"5550","anger","decay",13,3,15,6.67,19,0.475,0,1,0,1.391,"",NA,NA,NA
"5550","bacon","feud",14,3,79,6.431,26,0.65,1,1,1,0.671,"feud",1,NA,3.231
"5550","risk","zero",15,3,90,8.463,37,0.925,0,0,1,7.231,"",NA,NA,NA
"5550","mill","feast",16,3,70,6.449,23,0.575,1,1,1,5.246,"feast",1,NA,3.67
"5550","bullet","walkway",17,3,85,4.535,34,0.85,0,0,1,0.935,"",NA,NA,NA
"5550","prison","loaf",18,3,89,5.559,36,0.9,0,0,1,1.191,"",NA,NA,NA
"5550","process","joker",19,3,10,4.223,8,0.2,1,0,0,1.047,"skip",0,NA,3.596
"5550","glue","force",20,3,80,6.551,28,0.7,1,1,1,1.375,"force",1,NA,2.863
"5550","remind","foam",21,3,9,3.559,5,0.125,1,0,0,0.687,"skip",0,NA,2.888
"5550","climax","saucer",22,3,9,5.927,3,0.075,1,0,0,0.647,"skip",0,NA,2.784
"5550","forest","knob",23,3,85,6.151,33,0.825,0,0,1,1.239,"",NA,NA,NA
"5550","biology","temper",24,3,75,7.575,25,0.625,1,1,1,1.191,"temper",1,NA,3.501
"5550","need","faucet",25,3,9,5.111,2,0.05,1,0,0,0.823,"skip",0,NA,3.32
"5550","copy","bedroom",26,3,9,4.248,1,0.025,1,0,0,0.702,"bedroom",1,NA,3.32
"5550","capital","figure",27,3,10,5.767,14,0.35,0,1,0,0.655,"",NA,NA,NA
"5550","visit","glove",28,3,10,5.599,11,0.275,0,1,0,0.831,"",NA,NA,NA
"5550","fee","chowder",29,3,85,4.758,35,0.875,0,0,1,1.104,"",NA,NA,NA
"5550","bleach","ruin",30,3,84,6.919,32,0.8,0,0,1,1.047,"",NA,NA,NA
"5550","date","laugh",31,3,80,11.735,27,0.675,1,1,1,1.599,"laugh",1,NA,4.075
"5550","nerve","bumper",32,3,80,4.67,29,0.725,1,1,1,1.255,"bumper",1,NA,3.064
"5550","plant","worm",33,3,90,4.774,38,0.95,0,0,1,1.287,"",NA,NA,NA
"5550","port","cinema",34,3,10,5.599,10,0.25,1,0,0,0.96,"skip",0,NA,2.935
"5550","bias","sirloin",35,3,10,3.711,15,0.375,0,1,0,0.727,"",NA,NA,NA
"5550","replace","roach",36,3,10,6.287,16,0.4,1,1,1,1.271,"skip",0,NA,2.975
"5550","calf","annoy",37,3,70,5.783,24,0.6,1,1,1,0.711,"annoy",1,NA,3.136
"5550","chicken","beet",38,3,90,5.782,39,0.975,0,0,1,0.727,"",NA,NA,NA
"5550","collect","loyalty",39,3,9,4.135,6,0.15,1,0,0,0.695,"skip",0,NA,3.822
"5550","knock","otter",40,3,10,5.143,7,0.175,1,0,0,0.831,"skip",0,NA,2.853
"5753","fee","chowder",1,1,54,2.751,15,0.375,0,0,1,0.847,"",NA,NA,NA
"5753","need","faucet",2,1,37,2.625,4,0.1,0,0,1,0.748,"",NA,NA,NA
