"subn","word1","word2","trial","list","jol","jolrt","jolrank","jolrankp","practice","honor","choice","choicert","restudyresp","restudyacc","restudyrtfirst","restudyrt","response","testacc","rtfirst","rt"
"5195","nerve","bumper",11,1,21,3.479,2,0.05,0,1,0,0.581,NA,NA,NA,NA,"bumper",1,9.257,11.398
"5195","date","laugh",13,1,41,10.679,9,0.225,0,1,0,0.839,NA,NA,NA,NA,"laugh",1,3.383,7.238
"5195","pork","emperor",8,1,75,2.055,29,0.725,1,0,0,0.6,NA,NA,NA,NA,"feud",0,2.759,4.775
"5195","risk","zero",40,1,80,1.671,33,0.825,1,0,0,0.703,NA,NA,NA,NA,"zero",1,3.009,4.165
"5195","mill","feast",22,1,69,1.942,19,0.475,0,0,1,1.255,NA,NA,NA,NA,"rock",0,11.782,13.334
"5195","copy","bedroom",20,1,68,1.774,18,0.45,1,0,0,0.687,NA,NA,NA,NA,"bed",0,4.78,14.066
"5195","remind","foam",33,1,64,5.703,14,0.35,0,0,1,0.655,NA,NA,NA,NA,"foam",1,8.095,12.255
"5195","calf","annoy",14,1,82,6.975,35,0.875,1,1,1,3.607,NA,NA,NA,NA,"annoy",1,3.43,8.152
"5195","biology","temper",1,1,88,2.591,39,0.975,1,1,1,1.847,NA,NA,NA,NA,"temper",1,1.873,5.842
"5195","process","joker",29,1,68,5.366,16,0.4,0,0,1,0.991,NA,NA,NA,NA,"joker",1,4.473,6.354
"5195","find","clown",26,1,42,8.751,10,0.25,0,1,0,0.862,NA,NA,NA,NA,"clown",1,1.369,7.847
"5195","glue","force",5,1,68,6.176,17,0.425,0,0,1,0.583,NA,NA,NA,NA,"force",1,11.026,13.553
"5195","grip","beach",21,1,73,5.311,23,0.575,0,0,1,0.783,NA,NA,NA,NA,"beach",1,11.299,14.196
"5195","need","faucet",2,1,63,9.743,13,0.325,1,0,0,5.381,NA,NA,NA,NA,"glide",0,20.97,23.837
"5195","want","ascent",7,1,73,4.911,24,0.6,1,0,0,5.334,NA,NA,NA,NA,"feature",0,13.018,16.506
"5195","chicken","beet",32,1,83,2.118,37,0.925,1,1,1,1.087,NA,NA,NA,NA,"sugar",0,15.38,28.343
"5195","bias","sirloin",16,1,65,7.543,15,0.375,0,0,1,0.711,NA,NA,NA,NA,"sirloin",1,18.604,20.623
"5195","shrink","mafia",12,1,75,2.423,28,0.7,1,0,0,0.991,NA,NA,NA,NA,"mafia",1,1.212,5.463
"5195","visit","glove",3,1,74,5.111,27,0.675,1,1,1,0.927,NA,NA,NA,NA,"glowing",0,6.259,12.255
"5195","prison","loaf",17,1,73,13.087,22,0.55,0,0,1,0.871,NA,NA,NA,NA,"loaf",1,1.587,2.978
"5195","plant","worm",38,1,42,9.383,11,0.275,1,0,0,0.743,NA,NA,NA,NA,"worm",1,1.63,3.043
"5195","banner","glide",34,1,74,4.383,26,0.65,1,1,1,0.703,NA,NA,NA,NA,"slide",0,2.318,4.245
"5195","fee","chowder",24,1,37,7.607,8,0.2,0,1,0,0.607,NA,NA,NA,NA,"chowder",1,3.015,5.087
"5195","bullet","walkway",9,1,69,4.912,20,0.5,0,0,1,0.59,NA,NA,NA,NA,"walkway",1,2.012,20.092
"5195","rock","milk",25,1,83,9.054,36,0.9,1,1,1,5.215,NA,NA,NA,NA,"mill",0,1.564,3.403
"5195","smother","surgery",27,1,22,9.448,3,0.075,0,1,0,0.623,NA,NA,NA,NA,"table",0,19.774,21.942
"5195","climax","saucer",23,1,23,2.549,4,0.1,0,1,0,0.655,NA,NA,NA,NA,"saucer",1,3.823,5.685
"5195","link","crisis",30,1,74,6.231,25,0.625,0,0,1,0.766,NA,NA,NA,NA,"crisis",1,5.5,8.322
"5195","fan","feature",37,1,27,8.367,5,0.125,0,1,0,1.008,NA,NA,NA,NA,"collect",0,20.258,22.074
"5195","bacon","feud",35,1,89,2.696,40,1,1,1,1,0.623,NA,NA,NA,NA,"feud",1,4.375,8.833
"5195","port","cinema",15,1,29,2.983,6,0.15,0,1,0,0.743,NA,NA,NA,NA,"cinema",1,3.477,6.188
"5195","caring","skirt",10,1,79,3.143,31,0.775,1,1,1,0.686,NA,NA,NA,NA,"skirt",1,44.71,46.054
"5195","anger","decay",36,1,81,8.719,34,0.85,1,1,1,2.928,NA,NA,NA,NA,"bottle",0,3.004,24.691
"5195","forest","knob",4,1,79,1.67,32,0.8,1,0,0,0.503,NA,NA,NA,NA,"know",0,5.498,6.727
"5195","replace","roach",19,1,32,3.135,7,0.175,0,1,0,0.743,NA,NA,NA,NA,"roach",1,14.87,16.549
"5195","pea","bathtub",28,1,13,2.223,1,0.025,0,1,0,0.695,NA,NA,NA,NA,"bathtub",1,12.399,14.6
"5195","knock","otter",31,1,87,2.536,38,0.95,1,1,1,1.568,NA,NA,NA,NA,"otter",1,4.272,5.449
"5195","capital","figure",39,1,70,2.71,21,0.525,0,0,1,0.632,NA,NA,NA,NA,"figure",1,9.686,11.007
"5195","collect","loyalty",18,1,48,9.192,12,0.3,1,0,0,0.759,NA,NA,NA,NA,"shaker",0,4.987,14.972
"5550","risk","zero",40,1,90,8.463,37,0.925,0,0,1,7.231,NA,NA,NA,NA,"skip",0,8.007,9.586
"5550","date","laugh",4,1,80,11.735,27,0.675,1,1,1,1.599,NA,NA,NA,NA,"laugh",1,1.156,2.695
"5550","mill","feast",2,1,70,6.449,23,0.575,1,1,1,5.246,NA,NA,NA,NA,"feast",1,0.987,3.343
"5550","nerve","bumper",9,1,80,4.67,29,0.725,1,1,1,1.255,NA,NA,NA,NA,"skip",0,16.372,23.519
"5550","capital","figure",13,1,10,5.767,14,0.35,0,1,0,0.655,NA,NA,NA,NA,"skip",0,4.205,6.064
"5550","banner","glide",34,1,14,9.91,18,0.45,0,1,0,0.647,NA,NA,NA,NA,"glide",1,2.252,3.688
"5550","pea","bathtub",21,1,20,8.143,21,0.525,1,1,1,0.831,NA,NA,NA,NA,"skip",0,1.228,2.632
"5550","collect","loyalty",7,1,9,4.135,6,0.15,1,0,0,0.695,NA,NA,NA,NA,"skip",0,1.084,2.567
"5550","fee","chowder",29,1,85,4.758,35,0.875,0,0,1,1.104,NA,NA,NA,NA,"skip",0,1.428,3.312
"5550","find","clown",5,1,10,6.518,9,0.225,1,0,0,1.047,NA,NA,NA,NA,"skip",0,1.227,2.727
"5550","chicken","beet",22,1,90,5.782,39,0.975,0,0,1,0.727,NA,NA,NA,NA,"beet",1,1.436,2.856
"5550","bleach","ruin",10,1,84,6.919,32,0.8,0,0,1,1.047,NA,NA,NA,NA,"ruin",1,0.988,2.647
"5550","want","ascent",15,1,19,8.407,20,0.5,0,1,0,0.623,NA,NA,NA,NA,"skip",0,1.476,3.848
"5550","biology","temper",28,1,75,7.575,25,0.625,1,1,1,1.191,NA,NA,NA,NA,"temper",1,1.66,3.384
"5550","replace","roach",1,1,10,6.287,16,0.4,1,1,1,1.271,NA,NA,NA,NA,"skip",0,1.259,2.711
"5550","grip","beach",3,1,9,8.767,4,0.1,1,0,0,0.567,NA,NA,NA,NA,"skip",0,2.724,4.135
"5550","process","joker",25,1,10,4.223,8,0.2,1,0,0,1.047,NA,NA,NA,NA,"skip",0,0.972,2.52
"5550","glue","force",8,1,80,6.551,28,0.7,1,1,1,1.375,NA,NA,NA,NA,"force",1,0.996,2.592
"5550","port","cinema",39,1,10,5.599,10,0.25,1,0,0,0.96,NA,NA,NA,NA,"skip",0,1.164,2.719
"5550","bacon","feud",32,1,79,6.431,26,0.65,1,1,1,0.671,NA,NA,NA,NA,"feud",1,2.044,3.84
"5550","shrink","mafia",17,1,10,4.287,13,0.325,0,1,0,0.639,NA,NA,NA,NA,"mafia",1,2.523,4.543
"5550","copy","bedroom",24,1,9,4.248,1,0.025,1,0,0,0.702,NA,NA,NA,NA,"bedroom",1,2.988,6.256
"5550","forest","knob",18,1,85,6.151,33,0.825,0,0,1,1.239,NA,NA,NA,NA,"knob",1,1.515,3.055
"5550","caring","skirt",35,1,11,6.925,17,0.425,0,1,0,0.695,NA,NA,NA,NA,"skip",0,8.132,10.119
"5550","remind","foam",6,1,9,3.559,5,0.125,1,0,0,0.687,NA,NA,NA,NA,"skip",0,1.204,2.952
"5550","smother","surgery",20,1,30,5.159,22,0.55,0,1,0,1.862,NA,NA,NA,NA,"skip",0,8.053,11.792
"5550","climax","saucer",30,1,9,5.927,3,0.075,1,0,0,0.647,NA,NA,NA,NA,"skip",0,1.379,3.694
"5550","bullet","walkway",23,1,85,4.535,34,0.85,0,0,1,0.935,NA,NA,NA,NA,"walkway",1,1.253,4.024
"5550","knock","otter",19,1,10,5.143,7,0.175,1,0,0,0.831,NA,NA,NA,NA,"skip",0,1.363,2.935
"5550","need","faucet",26,1,9,5.111,2,0.05,1,0,0,0.823,NA,NA,NA,NA,"skip",0,3.883,5.519
"5550","plant","worm",12,1,90,4.774,38,0.95,0,0,1,1.287,NA,NA,NA,NA,"skip",0,7.147,8.919
"5550","pork","emperor",33,1,90,2.727,40,1,0,0,1,0.719,NA,NA,NA,NA,"emperor",1,1.123,3.455
"5550","fan","feature",14,1,80,7.839,31,0.775,0,0,1,5.927,NA,NA,NA,NA,"feature",1,1.211,2.983
"5550","calf","annoy",16,1,70,5.783,24,0.6,1,1,1,0.711,NA,NA,NA,NA,"annoy",1,1.164,2.952
"5550","link","crisis",36,1,10,3.518,12,0.3,0,1,0,0.656,NA,NA,NA,NA,"crisis",1,1.156,5.584
"5550","visit","glove",38,1,10,5.599,11,0.275,0,1,0,0.831,NA,NA,NA,NA,"skip",0,1.684,3.392
"5550","rock","milk",31,1,80,4.527,30,0.75,1,1,1,1.103,NA,NA,NA,NA,"milk",1,1.091,2.679
"5550","prison","loaf",11,1,89,5.559,36,0.9,0,0,1,1.191,NA,NA,NA,NA,"loaf",1,1.924,3.335
"5550","anger","decay",27,1,15,6.67,19,0.475,0,1,0,1.391,NA,NA,NA,NA,"skip",0,1.563,3.663
"5550","bias","sirloin",37,1,10,3.711,15,0.375,0,1,0,0.727,NA,NA,NA,NA,"skip",0,3.667,5.191
"5753","find","clown",22,1,42,2.598,8,0.2,0,0,1,0.759,NA,NA,NA,NA,"fan",0,13.151,18.468
"5753","climax","saucer",40,1,56,5.337,21,0.525,1,1,1,2.902,NA,NA,NA,NA,"fee",0,34.484,36.233
"5753","biology","temper",16,1,48,2.308,13,0.325,0,1,0,0.986,NA,NA,NA,NA,"link",0,17.167,18.947
"5753","forest","knob",13,1,58,3.563,26,0.65,1,0,0,3.411,NA,NA,NA,NA,"knob",1,7.629,9.557
"5753","bullet","walkway",29,1,65,2.192,34,0.85,1,1,1,0.796,NA,NA,NA,NA,"walkway",1,15.094,17.92
"5753","capital","figure",26,1,40,20.843,7,0.175,0,0,1,12.932,NA,NA,NA,NA,"grip",0,17.716,19.635
"5753","nerve","bumper",25,1,60,1.8,28,0.7,1,0,0,0.645,NA,NA,NA,NA,"process",0,14.275,17.211
"5753","plant","worm",8,1,60,2.486,27,0.675,1,0,0,2.802,NA,NA,NA,NA,"worm",1,2.329,4.694
"5753","collect","loyalty",27,1,57,1.964,24,0.6,1,0,0,0.783,NA,NA,NA,NA,"loyalty",1,6.132,10.406
"5753","process","joker",12,1,63,2.789,33,0.825,1,1,1,0.886,NA,NA,NA,NA,"fee",0,12.132,13.526
"5753","replace","roach",37,1,58,8.966,25,0.625,1,1,1,0.632,NA,NA,NA,NA,"shrink",0,6.992,9.707
"5753","banner","glide",10,1,54,3.17,17,0.425,0,1,0,1.267,NA,NA,NA,NA,"calf",0,5.571,8.006
"5753","calf","annoy",38,1,62,2.889,32,0.8,1,1,1,0.735,NA,NA,NA,NA,"annoy",1,3.469,5.901
"5753","shrink","mafia",36,1,54,1.419,18,0.45,0,1,0,0.798,NA,NA,NA,NA,"riot",0,7.896,14.491
"5753","pork","emperor",32,1,56,9.295,22,0.55,1,1,1,0.734,NA,NA,NA,NA,"emperor",1,4.086,7.461
"5753","caring","skirt",7,1,51,1.609,14,0.35,0,1,0,0.671,NA,NA,NA,NA,"fan",0,5.042,6.918
"5753","copy","bedroom",35,1,43,2.168,11,0.275,0,1,0,2.929,NA,NA,NA,NA,"glide",0,4.564,6.758
"5753","pea","bathtub",18,1,57,1.279,23,0.575,1,0,0,1.026,NA,NA,NA,NA,"bathtub",1,2.371,5.85
"5753","knock","otter",14,1,45,2.268,12,0.3,0,0,1,0.858,NA,NA,NA,NA,"otter",1,3.871,6.344
"5753","smother","surgery",21,1,66,2.319,36,0.9,1,0,0,0.989,NA,NA,NA,NA,"surgery",1,2.542,5.177
"5753","want","ascent",23,1,60,1.583,29,0.725,1,0,0,0.582,NA,NA,NA,NA,"zero",0,4.609,8.336
"5753","fan","feature",19,1,39,2.269,5,0.125,0,1,0,0.634,NA,NA,NA,NA,"feature",1,3.426,10.647
"5753","chicken","beet",24,1,80,3.398,40,1,1,1,1,1.064,NA,NA,NA,NA,"beet",1,2.618,4.732
"5753","bleach","ruin",17,1,67,2.32,39,0.975,1,1,1,0.86,NA,NA,NA,NA,"grip",0,8.146,10.265
"5753","mill","feast",15,1,42,2.231,9,0.225,0,0,1,0.861,NA,NA,NA,NA,"riot",0,66.756,68.318
"5753","link","crisis",4,1,61,2.053,31,0.775,1,0,0,1.318,NA,NA,NA,NA,"crisis",1,7.121,9.022
"5753","visit","glove",11,1,36,2.143,2,0.05,0,0,1,0.835,NA,NA,NA,NA,"place",0,3.408,5.304
"5753","rock","milk",5,1,61,1.9,30,0.75,1,0,0,0.608,NA,NA,NA,NA,"shrink",0,5.864,9.29
"5753","fee","chowder",1,1,54,2.751,15,0.375,0,0,1,0.847,NA,NA,NA,NA,"toll",0,4.04,5.494
"5753","port","cinema",34,1,54,2.344,16,0.4,0,0,1,0.594,NA,NA,NA,NA,"place",0,2.954,4.556
"5753","anger","decay",39,1,36,2.206,3,0.075,0,1,0,1.001,NA,NA,NA,NA,"despair",0,11.817,13.834
"5753","bias","sirloin",28,1,55,2.701,19,0.475,0,0,1,0.696,NA,NA,NA,NA,"sirloin",1,14.542,16.703
"5753","bacon","feud",31,1,67,4.119,37,0.925,1,1,1,1.761,NA,NA,NA,NA,"feud",1,2.322,6.815
"5753","glue","force",20,1,67,2.205,38,0.95,1,1,1,0.747,NA,NA,NA,NA,"force",1,8.037,9.823
"5753","prison","loaf",9,1,55,2.194,20,0.5,0,1,0,0.799,NA,NA,NA,NA,"cell",0,2.959,4.39
"5753","risk","zero",6,1,65,1.584,35,0.875,1,0,0,1.294,NA,NA,NA,NA,"zero",1,2.242,3.769
"5753","date","laugh",30,1,42,3.082,10,0.25,0,1,0,0.772,NA,NA,NA,NA,"time",0,3.563,5.177
"5753","remind","foam",33,1,35,5.02,1,0.025,0,0,1,1.089,NA,NA,NA,NA,"way",0,3.85,6.295
"5753","need","faucet",2,1,37,2.625,4,0.1,0,0,1,0.748,NA,NA,NA,NA,"mafia",0,3.649,5.532
"5753","grip","beach",3,1,39,1.546,6,0.15,0,1,0,0.874,NA,NA,NA,NA,"bleach",0,16.544,18.784
"5815","fee","chowder",25,1,64,3.943,25,0.625,1,0,0,0.973,NA,NA,NA,NA,"Chowder",0,2.594,6.437
"5815","port","cinema",15,1,68,5.311,33,0.825,1,0,0,0.881,NA,NA,NA,NA,"cinema",1,2.772,6.942
"5815","caring","skirt",9,1,31,4.068,12,0.3,0,0,1,1.212,NA,NA,NA,NA,"skirt",1,2.071,4.813
"5815","need","faucet",6,1,60,3.674,17,0.425,0,1,0,1.213,NA,NA,NA,NA,"wire",0,28.039,31.114
"5815","link","crisis",2,1,25,11.443,4,0.1,0,1,0,1.164,NA,NA,NA,NA,"crisis",1,3.869,7.038
"5815","knock","otter",11,1,25,5.559,6,0.15,0,0,1,3.245,NA,NA,NA,NA,"otter",1,4.347,7.086
"5815","process","joker",29,1,27,4.186,8,0.2,0,0,1,1.374,NA,NA,NA,NA,"skip",0,16.238,22.893
"5815","risk","zero",24,1,84,6.11,40,1,1,1,1,1.26,NA,NA,NA,NA,"zero",1,2.044,4.599
"5815","pork","emperor",20,1,62,3.952,21,0.525,1,0,0,1.23,NA,NA,NA,NA,"emperor",1,3.309,12.259
"5815","visit","glove",33,1,68,7.111,34,0.85,1,1,1,1.057,NA,NA,NA,NA,"glove",1,2.211,4.616
"5815","bacon","feud",7,1,71,4.109,36,0.9,1,1,1,1.905,NA,NA,NA,NA,"feud",1,1.765,4.575
"5815","want","ascent",37,1,28,6.063,11,0.275,0,0,1,1.153,NA,NA,NA,NA,"ascent",1,5.23,14.867
"5815","biology","temper",28,1,56,4.853,14,0.35,0,1,0,0.988,NA,NA,NA,NA,"temper",1,2.393,5.369
"5815","bullet","walkway",10,1,61,4.578,19,0.475,0,1,0,0.976,NA,NA,NA,NA,"sidewalk",0,2.019,6.121
"5815","replace","roach",30,1,21,6.009,1,0.025,0,0,1,6.309,NA,NA,NA,NA,"roach",1,4.477,8.259
"5815","plant","worm",38,1,78,5.11,38,0.95,1,0,0,0.994,NA,NA,NA,NA,"worm",1,1.693,4.07
"5815","prison","loaf",27,1,65,4.417,26,0.65,1,0,0,1.153,NA,NA,NA,NA,"loaf",1,1.913,4.319
"5815","fan","feature",40,1,67,3.876,32,0.8,1,1,1,1.3,NA,NA,NA,NA,"feature",1,2.019,5.249
"5815","bias","sirloin",16,1,63,4.783,23,0.575,1,0,0,1.027,NA,NA,NA,NA,"skip",0,8.891,11.877
"5815","collect","loyalty",36,1,27,4.341,9,0.225,0,0,1,1.201,NA,NA,NA,NA,"loyalty",1,2.262,5.832
"5815","pea","bathtub",35,1,61,2.891,18,0.45,0,1,0,1.009,NA,NA,NA,NA,"bathtub",1,2.086,6.573
"5815","mill","feast",18,1,62,8.601,20,0.5,1,0,0,18.212,NA,NA,NA,NA,"feast",1,1.857,4.687
"5815","capital","figure",3,1,65,2.707,27,0.675,1,0,0,1.377,NA,NA,NA,NA,"figure",1,1.744,4.471
"5815","bleach","ruin",19,1,70,3.981,35,0.875,1,1,1,1.313,NA,NA,NA,NA,"ruin",1,1.743,4.256
"5815","forest","knob",4,1,65,2.964,29,0.725,1,1,1,1.248,NA,NA,NA,NA,"knob",1,2.558,5.561
"5815","calf","annoy",21,1,63,3.5,24,0.6,0,0,1,0.977,NA,NA,NA,NA,"annoy",1,2.141,5.121
"5815","date","laugh",8,1,84,4.213,39,0.975,1,1,1,1.49,NA,NA,NA,NA,"laugh",1,2.104,5.347
"5815","grip","beach",14,1,32,4.374,13,0.325,0,1,0,1.414,NA,NA,NA,NA,"force",0,3.209,8.256
"5815","remind","foam",39,1,21,4.661,2,0.05,0,0,1,1.633,NA,NA,NA,NA,"skip",0,6.112,17.215
"5815","climax","saucer",12,1,66,4.228,31,0.775,1,1,1,1.286,NA,NA,NA,NA,"saucer",1,3.763,7.768
"5815","copy","bedroom",26,1,22,4.133,3,0.075,0,1,0,1.489,NA,NA,NA,NA,"bedroom",1,3.135,6.779
"5815","banner","glide",1,1,65,3.661,30,0.75,1,1,1,1.297,NA,NA,NA,NA,"glide",1,1.92,4.593
"5815","rock","milk",13,1,60,8.813,15,0.375,0,1,0,6.691,NA,NA,NA,NA,"milk",1,2.263,4.76
"5815","chicken","beet",23,1,26,8.371,7,0.175,0,0,1,1.522,NA,NA,NA,NA,"beet",1,2.122,4.792
"5815","nerve","bumper",34,1,25,4.429,5,0.125,0,1,0,1.041,NA,NA,NA,NA,"skip",0,16.682,19.825
"5815","find","clown",22,1,28,7.458,10,0.25,0,0,1,1.586,NA,NA,NA,NA,"skip",0,6.727,9.535
"5815","glue","force",17,1,65,4.076,28,0.7,1,1,1,1.924,NA,NA,NA,NA,"force",1,22.677,25.722
"5815","anger","decay",5,1,60,7.121,16,0.4,0,1,0,1.087,NA,NA,NA,NA,"decay",1,5.055,8.363
"5815","smother","surgery",31,1,63,5.232,22,0.55,1,0,0,1.201,NA,NA,NA,NA,"surgery",1,2.857,6.48
"5815","shrink","mafia",32,1,73,4.861,37,0.925,1,0,0,1.713,NA,NA,NA,NA,"mafia",1,2.227,5.169
"6641","remind","foam",13,1,10,3.905,7,0.175,0,1,0,0.858,NA,NA,NA,NA,"SKIP",0,8.662,13.699
"6641","process","joker",8,1,70,6.234,14,0.35,0,0,1,1.088,NA,NA,NA,NA,"joker",1,3.076,5.757
"6641","biology","temper",6,1,40,6.79,9,0.225,0,1,0,1.612,NA,NA,NA,NA,"temper",1,2.567,8.235
"6641","find","clown",29,1,10,6.409,4,0.1,0,1,0,1.371,NA,NA,NA,NA,"clown",1,1.586,7.517
"6641","forest","knob",22,1,80,8.481,24,0.6,0,0,1,2.76,NA,NA,NA,NA,"knob",1,1.804,4.233
"6641","pea","bathtub",17,1,80,9.441,25,0.625,0,0,1,3.288,NA,NA,NA,NA,"bathtub",1,1.066,5.381
"6641","need","faucet",5,1,10,9.785,1,0.025,0,1,0,1.193,NA,NA,NA,NA,"faucet",1,4.957,9.6
"6641","collect","loyalty",25,1,70,10.065,18,0.45,1,0,0,0.733,NA,NA,NA,NA,"loyalty",1,1.645,4.998
"6641","want","ascent",27,1,30,7.561,8,0.2,0,1,0,0.983,NA,NA,NA,NA,"ascent",1,1.039,3.666
"6641","bias","sirloin",12,1,75,7.531,22,0.55,1,0,0,1.597,NA,NA,NA,NA,"sirloin",1,1.54,4.046
"6641","caring","skirt",30,1,80,9.541,28,0.7,1,1,1,0.741,NA,NA,NA,NA,"skirt",1,1.11,3.471
"6641","prison","loaf",23,1,90,4.995,32,0.8,1,1,1,1.349,NA,NA,NA,NA,"loaf",1,1.422,3.087
"6641","plant","worm",39,1,95,4.755,40,1,1,0,0,0.787,NA,NA,NA,NA,"worm",1,1.046,3.899
"6641","grip","beach",21,1,95,4.827,39,0.975,1,0,0,0.825,NA,NA,NA,NA,"beach",1,1.034,3.499
"6641","risk","zero",28,1,10,6.173,2,0.05,0,1,0,2.353,NA,NA,NA,NA,"zero",1,2.311,4.617
"6641","replace","roach",15,1,10,5.699,6,0.15,0,1,0,0.849,NA,NA,NA,NA,"roach",1,1.812,4.085
"6641","bacon","feud",32,1,90,5.777,33,0.825,1,1,1,1.301,NA,NA,NA,NA,"feud",1,1.094,3.063
"6641","calf","annoy",36,1,80,3.757,27,0.675,0,0,1,1.185,NA,NA,NA,NA,"annoy",1,0.934,3.463
"6641","climax","saucer",2,1,70,4.349,15,0.375,0,0,1,1.302,NA,NA,NA,NA,"saucer",1,1.039,3.376
"6641","capital","figure",10,1,10,7.721,5,0.125,0,1,0,0.903,NA,NA,NA,NA,"figure",1,3.302,7.229
"6641","visit","glove",26,1,10,4.927,3,0.075,0,1,0,1.777,NA,NA,NA,NA,"glove",1,14.617,17.403
"6641","smother","surgery",14,1,90,4.678,34,0.85,1,1,1,1.278,NA,NA,NA,NA,"surgery",1,1.412,4.997
"6641","fee","chowder",7,1,85,7.336,29,0.725,1,1,1,1.193,NA,NA,NA,NA,"chowder",1,1.966,5.169
"6641","knock","otter",38,1,95,5.893,36,0.9,1,1,1,0.91,NA,NA,NA,NA,"otter",1,2.62,4.501
"6641","port","cinema",18,1,85,4.919,30,0.75,1,1,1,1.051,NA,NA,NA,NA,"cinema",1,1.832,4.093
"6641","rock","milk",19,1,95,6.493,37,0.925,1,1,1,1.03,NA,NA,NA,NA,"milk",1,1.746,3.523
"6641","chicken","beet",3,1,75,5.926,21,0.525,0,0,1,1.1,NA,NA,NA,NA,"beet",1,1.022,4.779
"6641","fan","feature",31,1,70,5.621,17,0.425,1,0,0,0.661,NA,NA,NA,NA,"features",0,1.043,8.094
"6641","date","laugh",11,1,95,5.067,38,0.95,1,0,0,0.865,NA,NA,NA,NA,"laugh",1,1.525,3.548
"6641","bullet","walkway",16,1,75,5.333,19,0.475,0,0,1,1.318,NA,NA,NA,NA,"walkway",1,1.497,4.39
"6641","mill","feast",33,1,60,7.284,12,0.3,1,0,0,1.121,NA,NA,NA,NA,"feast",1,1.45,3.478
"6641","shrink","mafia",40,1,85,7.157,31,0.775,1,1,1,0.889,NA,NA,NA,NA,"mafia",1,1.788,4.249
"6641","bleach","ruin",1,1,55,9.105,10,0.25,0,1,0,1.186,NA,NA,NA,NA,"ruin",1,2.018,4.187
"6641","banner","glide",34,1,70,6.418,16,0.4,1,0,0,1.237,NA,NA,NA,NA,"glide",1,1.134,3.345
"6641","pork","emperor",20,1,90,5.347,35,0.875,1,1,1,0.927,NA,NA,NA,NA,"emperor",1,1.396,5.481
"6641","nerve","bumper",35,1,80,4.429,26,0.65,0,0,1,2.853,NA,NA,NA,NA,"bumper",1,1.01,3.999
"6641","glue","force",24,1,80,9.651,23,0.575,0,0,1,14.718,NA,NA,NA,NA,"force",1,2.394,4.593
"6641","anger","decay",9,1,60,8.031,13,0.325,1,0,0,1.185,NA,NA,NA,NA,"decay",1,3.739,6.078
"6641","copy","bedroom",37,1,60,4.757,11,0.275,1,0,0,1.013,NA,NA,NA,NA,"bedroom",1,2.469,7.641
"6641","link","crisis",4,1,75,4.831,20,0.5,0,0,1,1.451,NA,NA,NA,NA,"crisis",1,2.746,6.169
"6745","forest","knob",35,1,65,1.931,22,0.55,1,0,0,6.633,NA,NA,NA,NA,"refrain",0,2.683,5.31
"6745","need","faucet",37,1,16,2.039,9,0.225,0,1,0,1.067,NA,NA,NA,NA,"attain",0,3.313,5.841
"6745","knock","otter",15,1,78,2.377,32,0.8,1,1,1,0.97,NA,NA,NA,NA,"door",0,2.202,3.732
"6745","want","ascent",16,1,10,1.669,4,0.1,0,1,0,0.962,NA,NA,NA,NA,"facilitate",0,2.507,7.027
"6745","bullet","walkway",39,1,22,1.968,16,0.4,1,0,0,0.883,NA,NA,NA,NA,"train",0,1.633,5.117
"6745","banner","glide",40,1,69,1.829,24,0.6,0,0,1,0.985,NA,NA,NA,NA,"frame",0,3.005,4.995
"6745","plant","worm",18,1,68,1.985,23,0.575,0,0,1,1.154,NA,NA,NA,NA,"food",0,1.489,3.07
"6745","biology","temper",19,1,84,1.716,36,0.9,1,1,1,0.921,NA,NA,NA,NA,"detain",0,3.523,7.089
"6745","shrink","mafia",3,1,20,1.946,15,0.375,1,0,0,0.868,NA,NA,NA,NA,"wrap",0,1.807,3.678
"6745","nerve","bumper",31,1,13,1.732,6,0.15,0,1,0,0.883,NA,NA,NA,NA,"ending",0,1.369,3.724
"6745","mill","feast",10,1,19,3.048,14,0.35,1,0,0,1.083,NA,NA,NA,NA,"option",0,2.608,6.682
"6745","glue","force",21,1,95,3.778,39,0.975,1,0,0,0.946,NA,NA,NA,NA,"force",1,2.806,8.783
"6745","bias","sirloin",30,1,33,4.063,19,0.475,0,0,1,4.023,NA,NA,NA,NA,"latteral",0,2.814,5.447
"6745","caring","skirt",24,1,79,1.986,34,0.85,1,1,1,0.87,NA,NA,NA,NA,"sincere",0,4.771,7.805
"6745","capital","figure",7,1,77,2.139,31,0.775,1,1,1,1.054,NA,NA,NA,NA,"detain",0,11.473,15.764
"6745","collect","loyalty",36,1,16,1.715,11,0.275,0,1,0,0.87,NA,NA,NA,NA,"resource",0,2.077,4.58
"6745","bleach","ruin",13,1,100,3.655,40,1,1,1,1,1.113,NA,NA,NA,NA,"ruin",1,1.579,3.609
"6745","date","laugh",17,1,60,2.009,21,0.525,0,0,1,0.921,NA,NA,NA,NA,"arrival",0,1.643,4.218
"6745","prison","loaf",1,1,18,1.808,13,0.325,1,0,0,0.876,NA,NA,NA,NA,"reform",0,1.856,7.258
"6745","bacon","feud",2,1,79,4.013,33,0.825,1,1,1,2.983,NA,NA,NA,NA,"emperor",0,2.428,5.696
"6745","process","joker",14,1,13,1.708,7,0.175,0,1,0,0.878,NA,NA,NA,NA,"attain",0,1.747,4.032
"6745","anger","decay",25,1,10,1.792,3,0.075,0,1,0,1.069,NA,NA,NA,NA,"guilt",0,2.401,5.125
